crime_type,date,observed_rate,global_rate,city_fitted_rate
murder,2017-01-01,14.190435646374343,3.171209515728732,0.9610534435107425
murder,2017-02-01,0,2.880609077742155,0.8787862213123661
murder,2017-03-01,0,2.8359813564192327,0.8683339680462988
murder,2017-04-01,0,3.0416567368716803,0.9272677829041204
murder,2017-05-01,0,3.27972090728133,0.9949804482479305
murder,2017-06-01,0,3.3781217572576634,1.0270210747307476
murder,2017-07-01,0,3.365793537067428,1.0267581985143859
murder,2017-08-01,0,3.2471427000209245,0.9885745856504878
murder,2017-09-01,0,3.0244801982882676,0.9187091344476808
murder,2017-10-01,0,2.8426827466420295,0.8668034617849284
murder,2017-11-01,0,2.8040055612043253,0.8594862816341832
murder,2017-12-01,14.190435646374343,2.7777867098314304,0.8522483859452792
murder,2018-01-01,0,2.591103142187956,0.7959495329221837
murder,2018-02-01,0,2.3715685756191833,0.7323725807244308
murder,2018-03-01,14.190435646374343,2.3532645985763994,0.7283647838231768
murder,2018-04-01,0,2.548883901100547,0.7841261750841045
murder,2018-05-01,0,2.7778070174240885,0.8487984240209431
murder,2018-06-01,0,2.896189800086834,0.884959025906321
murder,2018-07-01,0,2.9231148394910798,0.8941892411296046
murder,2018-08-01,0,2.861280211448339,0.8712838201600368
murder,2018-09-01,0,2.707233553089729,0.8202412650651045
murder,2018-10-01,0,2.5863670154132006,0.7843693652540296
murder,2018-11-01,0,2.5975904833390584,0.7893824576917384
murder,2018-12-01,0,2.621450452482281,0.7947777790076399
murder,2019-01-01,0,2.494848024535443,0.7546539848034205
murder,2019-02-01,0,2.3313250370378142,0.7063569283566355
murder,2019-03-01,0,2.357921563977831,0.7136563600818776
murder,2019-04-01,0,2.6088889378306974,0.7819462334486676
murder,2019-05-01,0,2.902148166217336,0.8609665307244266
murder,2019-06-01,14.190435646374343,3.089617735696452,0.9133570966814908
murder,2019-07-01,0,3.180104354712437,0.9381178794330997
murder,2019-08-01,0,3.1738626565197654,0.9290930463016008
murder,2019-09-01,0,3.0584224371806266,0.8882660742020881
murder,2019-10-01,0,2.970143563016942,0.8613325669744193
murder,2019-11-01,0,3.0290642969144757,0.8783121042208776
murder,2019-12-01,0,3.097040883190683,0.8944205792466761
murder,2020-01-01,0,2.981897189088351,0.858056874913384
murder,2020-02-01,0,2.8136381203113836,0.8102653242870649
murder,2020-03-01,0,2.867797378906088,0.8245303363662527
murder,2020-04-01,0,3.1923644800934845,0.908893861626867
murder,2020-05-01,0,3.565661325072327,1.0051905366849763
murder,2020-06-01,0,3.8048044475336837,1.0697050110220605
murder,2020-07-01,0,3.9179105968062027,1.1004992906026774
murder,2020-08-01,0,3.904610222069022,1.0901729145461745
murder,2020-09-01,0,3.7500299248941937,1.0409839476158986
murder,2020-10-01,0,3.6234327961491632,1.0068051097844932
murder,2020-11-01,0,3.6693048580513152,1.0224488948684292
murder,2020-12-01,0,3.720081680242672,1.0357700828814633
murder,2021-01-01,0,3.5454569515768024,0.9871641981174815
murder,2021-02-01,0,3.3072704714399457,0.9251399159746458
murder,2021-03-01,0,3.3312044725108083,0.9338687684689168
murder,2021-04-01,0,3.6593172951958928,1.020084964208517
murder,2021-05-01,0,4.032567291623562,1.1176385543873266
murder,2021-06-01,0,4.24177826484364,1.1774026118679282
murder,2021-07-01,0,4.306782046181756,1.199171202810338
murder,2021-08-01,0,4.230097443221498,1.1754715408065128
murder,2021-09-01,0,4.004693943083575,1.110683478184305
murder,2021-10-01,0,3.8175887682214835,1.0634922438886174
murder,2021-11-01,0,3.81455276398149,1.0691743464439019
murder,2021-12-01,0,3.819870407588878,1.0728925919381738
murder,2022-01-01,0,3.5966033298618836,1.0128891879014579
murder,2022-02-01,0,3.316539822621219,0.9405731631759621
murder,2022-03-01,0,3.307723850709402,0.9418544732693105
murder,2022-04-01,0,3.5961598590057737,1.019999585468694
murder,2022-05-01,0,3.925855915031641,1.1086074342707573
murder,2022-06-01,0,4.0920877498143025,1.158587272980306
murder,2022-07-01,0,4.120783058037924,1.1712535554481642
murder,2022-08-01,0,4.015639716820332,1.139648300545206
murder,2022-09-01,0,3.7741765839720838,1.069229680609005
murder,2022-10-01,0,3.5747613863727006,1.0170961613060667
murder,2022-11-01,0,3.5502567524341813,1.0159057198512247
murder,2022-12-01,0,3.5361199228316678,1.0133168517919708
murder,2023-01-01,0,3.312537114965958,0.9509596000729788
murder,2023-02-01,0,3.040404568813181,0.878039757648388
murder,2023-03-01,28.380871292748687,3.0205998214435534,0.8748967433697341
murder,2023-04-01,0,3.2710010902039395,0.9425157399793779
murder,2023-05-01,0,3.5582006889412123,1.0194007744728384
murder,2023-06-01,0,3.696140587180321,1.0602063298068118
murder,2023-07-01,0,3.7103980129157756,1.0669729900995493
murder,2023-08-01,0,3.604550187188284,1.0335331459847084
murder,2023-09-01,0,3.3776773052748137,0.9654875510824351
murder,2023-10-01,0,3.1901404554724166,0.9147101187725267
murder,2023-11-01,0,3.1591540133384215,0.9099686931116522
murder,2023-12-01,0,3.137968252168883,0.9042498994049594
murder,2024-01-01,0,2.9314045815364156,0.8454449851024144
murder,2024-02-01,0,2.6832601825240836,0.7778267128144162
murder,2024-03-01,0,2.658311303289773,0.7723390186392756
murder,2024-04-01,0,2.8711156836040295,0.8292903501269233
murder,2024-05-01,0,3.1154198018633648,0.8942076205310748
murder,2024-06-01,0,3.2280277680890683,0.9272129362186472
murder,2024-07-01,0,3.2327284897396353,0.9305562303601035
murder,2024-08-01,0,3.1329086500766032,0.898955392780685
murder,2024-09-01,0,2.928775019593041,0.8376257165547792
murder,2024-10-01,0,2.759977061178789,0.7917209569698563
murder,2024-11-01,0,2.727015728727282,0.7858253440250546
murder,2024-12-01,0,2.7029907764542576,0.7792664310219957
murder,2025-01-01,0,2.519701611645778,0.7271183665389837
murder,2025-02-01,0,2.301677052019351,0.6676942505858682
murder,2025-03-01,0,2.2770855695541283,0.6621711955679526
murder,2025-04-01,0,2.4547004427309775,0.7098067001683116
murder,2025-05-01,0,2.658882275086959,0.7642043290975907
murder,2025-06-01,0,2.7502075885730126,0.7912396724021492
murder,2025-07-01,0,2.7498198500560838,0.7930261214370331
murder,2025-08-01,0,2.6607618404568214,0.7650974296674817
murder,2025-09-01,0,2.4837568453485597,0.7120290342719091
murder,2025-10-01,0,2.337510817676606,0.6722631986911094
murder,2025-11-01,0,2.306656193563219,0.6665474757755336
murder,2025-12-01,0,2.283728646558559,0.6603543795289974
murder,2026-01-01,0,2.1265635932326514,0.61560597142594
murder,2026-02-01,0,1.9406391038210493,0.5648288905099469
