crime_type,date,observed_rate,global_rate,city_fitted_rate
murder,2017-01-01,23.04178435578051,3.171209515728732,20.21875830041574
murder,2017-02-01,13.825070613468307,2.880609077742155,17.991777533260635
murder,2017-03-01,18.433427484624406,2.8359813564192327,17.883331238561752
murder,2017-04-01,23.80984383430653,3.0416567368716803,19.971401330432347
murder,2017-05-01,17.665368006098394,3.27972090728133,22.34474751691666
murder,2017-06-01,23.04178435578051,3.3781217572576634,23.34086482371962
murder,2017-07-01,21.50566539872848,3.365793537067428,23.302524825417983
murder,2017-08-01,14.593130091994325,3.2471427000209245,22.676407166920143
murder,2017-09-01,21.50566539872848,3.0244801982882676,21.515081762760893
murder,2017-10-01,24.577903312832547,2.8426827466420295,20.69849973671725
murder,2017-11-01,21.50566539872848,2.8040055612043253,20.837042309993286
murder,2017-12-01,19.201486963150426,2.7777867098314304,20.678555108879124
murder,2018-01-01,13.825070613468307,2.591103142187956,18.87631254426366
murder,2018-02-01,19.969546441676442,2.3715685756191833,16.899919638298808
murder,2018-03-01,20.73760592020246,2.3532645985763994,16.904682256847362
murder,2018-04-01,13.825070613468307,2.548883901100547,19.028481856609048
murder,2018-05-01,25.345962791358566,2.7778070174240885,21.472960072466506
murder,2018-06-01,19.969546441676442,2.896189800086834,22.650936204773
murder,2018-07-01,20.73760592020246,2.9231148394910798,22.849803604043327
murder,2018-08-01,31.490438619566703,2.861280211448339,22.496877614302015
murder,2018-09-01,24.577903312832547,2.707233553089729,21.61593805703043
murder,2018-10-01,20.73760592020246,2.5863670154132006,21.070309046609378
murder,2018-11-01,25.345962791358566,2.5975904833390584,21.521224498851435
murder,2018-12-01,33.02655757661873,2.621450452482281,21.678405079429194
murder,2019-01-01,19.969546441676442,2.494848024535443,20.111014374675857
murder,2019-02-01,16.129249049046358,2.3313250370378142,18.308006349839808
murder,2019-03-01,24.577903312832547,2.357921563977831,18.59610133848802
murder,2019-04-01,18.433427484624406,2.6088889378306974,21.292993820336964
murder,2019-05-01,22.273724877254494,2.902148166217336,24.42661452305489
murder,2019-06-01,23.80984383430653,3.089617735696452,26.200044798560224
murder,2019-07-01,19.201486963150426,3.180104354712437,26.846877330753085
murder,2019-08-01,31.490438619566703,3.1738626565197654,26.843650079773628
murder,2019-09-01,19.969546441676442,3.0584224371806266,26.16914390090187
murder,2019-10-01,26.882081748410595,2.970143563016942,25.840367455118628
murder,2019-11-01,26.882081748410595,3.0290642969144757,26.711980987401393
murder,2019-12-01,23.04178435578051,3.097040883190683,27.181123060831872
murder,2020-01-01,29.18626018398865,2.981897189088351,25.441487796394842
murder,2020-02-01,16.897308527572378,2.8136381203113836,23.330690071781618
