crime_type,date,observed_rate,global_rate,city_fitted_rate
murder,2017-01-01,0,3.171209515728732,1.8847080898254058
murder,2017-02-01,0,2.880609077742155,1.6936796356873283
murder,2017-03-01,0,2.8359813564192327,1.6554349833554565
murder,2017-04-01,0,3.0416567368716803,1.7700137460494698
murder,2017-05-01,0,3.27972090728133,1.8993030569143086
murder,2017-06-01,0,3.3781217572576634,1.9377704714749773
murder,2017-07-01,0,3.365793537067428,1.9125022358470336
murder,2017-08-01,0,3.2471427000209245,1.8314907381222372
murder,2017-09-01,0,3.0244801982882676,1.6953689564142056
murder,2017-10-01,0,2.8426827466420295,1.5891128165144075
murder,2017-11-01,0,2.8040055612043253,1.5723909176088104
murder,2017-12-01,0,2.7777867098314304,1.5641579123410094
murder,2018-01-01,0,2.591103142187956,1.4544960482296463
murder,2018-02-01,0,2.3715685756191833,1.3198932630305111
murder,2018-03-01,0,2.3532645985763994,1.3032238234193634
murder,2018-04-01,0,2.548883901100547,1.4111910392689109
murder,2018-05-01,0,2.7778070174240885,1.5351830426184887
murder,2018-06-01,0,2.896189800086834,1.591023160915564
murder,2018-07-01,0,2.9231148394910798,1.596602094045861
murder,2018-08-01,0,2.861280211448339,1.5578072539859613
murder,2018-09-01,0,2.707233553089729,1.4714691824406179
murder,2018-10-01,0,2.5863670154132006,1.408537444730054
murder,2018-11-01,0,2.5975904833390584,1.4264552051114914
murder,2018-12-01,0,2.621450452482281,1.4532753790029265
murder,2019-01-01,0,2.494848024535443,1.386804235813475
murder,2019-02-01,0,2.3313250370378142,1.2926127737562128
murder,2019-03-01,0,2.357921563977831,1.308194112026004
murder,2019-04-01,0,2.6088889378306974,1.4562290221938488
murder,2019-05-01,0,2.902148166217336,1.6270475540277676
murder,2019-06-01,0,3.089617735696452,1.7328336269959752
murder,2019-07-01,0,3.180104354712437,1.784303625063463
murder,2019-08-01,0,3.1738626565197654,1.786242776314983
murder,2019-09-01,0,3.0584224371806266,1.7289368413082051
murder,2019-10-01,0,2.970143563016942,1.6919922620651167
murder,2019-11-01,0,3.0290642969144757,1.7498328220682566
murder,2019-12-01,0,3.097040883190683,1.8155393935371396
murder,2020-01-01,0,2.981897189088351,1.7616031823172222
murder,2020-02-01,0,2.8136381203113836,1.6658382696338645
murder,2020-03-01,20.730759264058047,2.867797378906088,1.7062264539294472
murder,2020-04-01,0,3.1923644800934845,1.918792554717249
murder,2020-05-01,0,3.565661325072327,2.160574912364941
murder,2020-06-01,0,3.8048044475336837,2.314505924988924
murder,2020-07-01,0,3.9179105968062027,2.3916672854954713
murder,2020-08-01,0,3.904610222069022,2.3977468736602363
murder,2020-09-01,0,3.7500299248941937,2.31903061495601
murder,2020-10-01,0,3.6234327961491632,2.2629812877630604
murder,2020-11-01,0,3.6693048580513152,2.3283943164348924
murder,2020-12-01,0,3.720081680242672,2.399253062673985
murder,2021-01-01,20.730759264058047,3.5454569515768024,2.307314239697185
murder,2021-02-01,0,3.3072704714399457,2.1589867240357346
murder,2021-03-01,0,3.3312044725108083,2.1858158820841647
murder,2021-04-01,0,3.6593172951958928,2.4261335403868753
murder,2021-05-01,0,4.032567291623562,2.6947226925497474
murder,2021-06-01,0,4.24177826484364,2.843789461360758
murder,2021-07-01,0,4.306782046181756,2.894482090253945
murder,2021-08-01,0,4.230097443221498,2.85553284717441
murder,2021-09-01,0,4.004693943083575,2.716989903982946
murder,2021-10-01,0,3.8175887682214835,2.609517927679054
murder,2021-11-01,0,3.81455276398149,2.641455322810541
murder,2021-12-01,41.461518528116095,3.819870407588878,2.679479888920849
murder,2022-01-01,0,3.5966033298618836,2.5356834519505638
murder,2022-02-01,0,3.316539822621219,2.335103806232532
murder,2022-03-01,0,3.307723850709402,2.3305319050470543
murder,2022-04-01,0,3.5961598590057737,2.5464023740925508
murder,2022-05-01,41.461518528116095,3.925855915031641,2.7859226431892203
murder,2022-06-01,20.730759264058047,4.0920877498143025,2.8948741972439307
murder,2022-07-01,0,4.120783058037924,2.9030115307017454
murder,2022-08-01,0,4.015639716820332,2.820647137413569
murder,2022-09-01,0,3.7741765839720838,2.6435492790874884
murder,2022-10-01,0,3.5747613863727006,2.5024435917588725
murder,2022-11-01,0,3.5502567524341813,2.4958507369100182
murder,2022-12-01,0,3.5361199228316678,2.4963254524169822
murder,2023-01-01,0,3.312537114965958,2.3288440947965126
murder,2023-02-01,20.730759264058047,3.040404568813181,2.114928638292749
murder,2023-03-01,20.730759264058047,3.0205998214435534,2.0850833477633146
murder,2023-04-01,0,3.2710010902039395,2.248490251045289
murder,2023-05-01,0,3.5582006889412123,2.430086495915054
murder,2023-06-01,0,3.696140587180321,2.494788079315459
murder,2023-07-01,0,3.7103980129157756,2.4741601444810257
murder,2023-08-01,0,3.604550187188284,2.3780917738169354
murder,2023-09-01,0,3.3776773052748137,2.206395164825814
murder,2023-10-01,0,3.1901404554724166,2.0698408475590786
murder,2023-11-01,0,3.1591540133384215,2.0467804929020423
murder,2023-12-01,20.730759264058047,3.137968252168883,2.0317819330973137
murder,2024-01-01,0,2.9314045815364156,1.8821936169800098
murder,2024-02-01,0,2.6832601825240836,1.6986623506427208
murder,2024-03-01,0,2.658311303289773,1.6652693533312517
murder,2024-04-01,0,2.8711156836040295,1.7872507769460726
murder,2024-05-01,0,3.1154198018633648,1.9241565819062807
murder,2024-06-01,0,3.2280277680890683,1.969044708769233
murder,2024-07-01,0,3.2327284897396353,1.9481487922596652
murder,2024-08-01,0,3.1329086500766032,1.8693730736329466
murder,2024-09-01,0,2.928775019593041,1.7328396157014658
murder,2024-10-01,0,2.759977061178789,1.6252641805310968
murder,2024-11-01,0,2.727015728727282,1.6078109605723847
murder,2024-12-01,0,2.7029907764542576,1.5974920227507623
murder,2025-01-01,0,2.519701611645778,1.4819647545812318
murder,2025-02-01,0,2.301677052019351,1.3398697304495006
murder,2025-03-01,0,2.2770855695541283,1.316908735493824
murder,2025-04-01,0,2.4547004427309775,1.416664088108174
murder,2025-05-01,0,2.658882275086959,1.5288513184692896
murder,2025-06-01,0,2.7502075885730126,1.5685308424985513
murder,2025-07-01,0,2.7498198500560838,1.5557416948934846
murder,2025-08-01,0,2.6607618404568214,1.496555125844052
murder,2025-09-01,0,2.4837568453485597,1.3905131184053439
murder,2025-10-01,0,2.337510817676606,1.3069646818438636
murder,2025-11-01,0,2.306656193563219,1.2955756185511318
murder,2025-12-01,0,2.283728646558559,1.2896201550551198
murder,2026-01-01,0,2.1265635932326514,1.1984413200017752
murder,2026-02-01,0,1.9406391038210493,1.0852508268932104
murder,2026-03-01,0,1.9183520845943798,1.0680400520887217
murder,2026-04-01,0,2.066322897924653,1.15042852677493
murder,2026-05-01,0,2.236663194292975,1.2429020192424263
