crime_type,date,observed_rate,global_rate,city_fitted_rate
murder,2017-01-01,11.982744847419715,3.171209515728732,2.248706499172196
murder,2017-02-01,11.982744847419715,2.880609077742155,2.0683257269194533
murder,2017-03-01,0,2.8359813564192327,2.0528774926936917
murder,2017-04-01,0,3.0416567368716803,2.1916704818413058
murder,2017-05-01,11.982744847419715,3.27972090728133,2.357595170404914
murder,2017-06-01,0,3.3781217572576634,2.45814641724306
murder,2017-07-01,0,3.365793537067428,2.4771087520922035
murder,2017-08-01,0,3.2471427000209245,2.3778001782731804
murder,2017-09-01,0,3.0244801982882676,2.1932290236972793
murder,2017-10-01,0,2.8426827466420295,2.06497787828367
murder,2017-11-01,0,2.8040055612043253,2.0506667535820355
murder,2017-12-01,0,2.7777867098314304,2.032898587789713
murder,2018-01-01,0,2.591103142187956,1.9012520990169588
murder,2018-02-01,0,2.3715685756191833,1.7601940649806556
murder,2018-03-01,0,2.3532645985763994,1.7589216384912134
murder,2018-04-01,0,2.548883901100547,1.893817402877255
murder,2018-05-01,0,2.7778070174240885,2.0559632474290472
murder,2018-06-01,0,2.896189800086834,2.1662399440842988
murder,2018-07-01,0,2.9231148394910798,2.2073555405329004
murder,2018-08-01,0,2.861280211448339,2.1455002908012264
murder,2018-09-01,0,2.707233553089729,2.0058895980155307
murder,2018-10-01,0,2.5863670154132006,1.9153206479802452
murder,2018-11-01,11.982744847419715,2.5975904833390584,1.9318095961614101
murder,2018-12-01,0,2.621450452482281,1.9458845547841754
murder,2019-01-01,0,2.494848024535443,1.851563168470268
murder,2019-02-01,0,2.3313250370378142,1.7449837778495383
murder,2019-03-01,0,2.357921563977831,1.772450937399703
murder,2019-04-01,23.96548969483943,2.6088889378306974,1.9433472751649403
murder,2019-05-01,0,2.902148166217336,2.146783853394938
murder,2019-06-01,11.982744847419715,3.089617735696452,2.302060890348504
murder,2019-07-01,11.982744847419715,3.180104354712437,2.3845400205746934
murder,2019-08-01,0,3.1738626565197654,2.355261218753999
murder,2019-09-01,11.982744847419715,3.0584224371806266,2.2351308274262895
murder,2019-10-01,0,2.970143563016942,2.162441041244395
murder,2019-11-01,0,3.0290642969144757,2.207355851931614
murder,2019-12-01,0,3.097040883190683,2.2454836749475637
murder,2020-01-01,0,2.981897189088351,2.1545850697644897
murder,2020-02-01,0,2.8136381203113836,2.0438094477956295
murder,2020-03-01,0,2.867797378906088,2.085805001435592
murder,2020-04-01,0,3.1923644800934845,2.29364224450285
murder,2020-05-01,0,3.565661325072327,2.5364505868134555
murder,2020-06-01,0,3.8048044475336837,2.7179134239360745
murder,2020-07-01,11.982744847419715,3.9179105968062027,2.8082945453562713
murder,2020-08-01,0,3.904610222069022,2.761612911661279
murder,2020-09-01,0,3.7500299248941937,2.6043644468296154
murder,2020-10-01,0,3.6234327961491632,2.499966949004617
murder,2020-11-01,11.982744847419715,3.6693048580513152,2.5267419164729907
murder,2020-12-01,0,3.720081680242672,2.541959339166141
murder,2021-01-01,0,3.5454569515768024,2.4079657435066815
murder,2021-02-01,0,3.3072704714399457,2.2525487932493475
murder,2021-03-01,11.982744847419715,3.3312044725108083,2.2673829730792954
murder,2021-04-01,0,3.6593172951958928,2.4554181159602115
murder,2021-05-01,0,4.032567291623562,2.6744820937339924
murder,2021-06-01,11.982744847419715,4.24177826484364,2.8209565000849657
murder,2021-07-01,0,4.306782046181756,2.8709822437224584
murder,2021-08-01,0,4.230097443221498,2.7805281203820433
murder,2021-09-01,0,4.004693943083575,2.5841887345649037
murder,2021-10-01,0,3.8175887682214835,2.447889727776593
murder,2021-11-01,0,3.81455276398149,2.4430706109736073
murder,2021-12-01,0,3.819870407588878,2.4306040459176055
murder,2022-01-01,0,3.5966033298618836,2.2787535832792982
murder,2022-02-01,0,3.316539822621219,2.112140097319695
murder,2022-03-01,0,3.307723850709402,2.1105302405635937
murder,2022-04-01,0,3.5961598590057737,2.2695787265389753
murder,2022-05-01,0,3.925855915031641,2.4580287369207565
murder,2022-06-01,0,4.0920877498143025,2.5803620352346925
murder,2022-07-01,0,4.120783058037924,2.6169436888264084
murder,2022-08-01,0,4.015639716820332,2.5282035849447664
murder,2022-09-01,0,3.7741765839720838,2.3465503026137893
murder,2022-10-01,0,3.5747613863727006,2.2223032927599027
murder,2022-11-01,0,3.5502567524341813,2.2196251471521564
murder,2022-12-01,0,3.5361199228316678,2.2117413395246643
murder,2023-01-01,0,3.312537114965958,2.0783574499525175
