crime_type,date,observed_rate,global_rate,city_fitted_rate
murder,2017-01-01,0,3.171209515728732,2.0199757070040874
murder,2017-02-01,0,2.880609077742155,1.8175389059152867
murder,2017-03-01,0,2.8359813564192327,1.7640781785667332
murder,2017-04-01,0,3.0416567368716803,1.9125430656078592
murder,2017-05-01,0,3.27972090728133,2.117575345633184
murder,2017-06-01,0,3.3781217572576634,2.198749541546796
murder,2017-07-01,0,3.365793537067428,2.1589601212483553
murder,2017-08-01,0,3.2471427000209245,2.0580948286640366
murder,2017-09-01,0,3.0244801982882676,1.915271874112657
murder,2017-10-01,0,2.8426827466420295,1.7986098992090251
murder,2017-11-01,0,2.8040055612043253,1.7775967162459643
murder,2017-12-01,0,2.7777867098314304,1.785684808970365
murder,2018-01-01,0,2.591103142187956,1.6852891823478717
murder,2018-02-01,0,2.3715685756191833,1.5282156433895746
murder,2018-03-01,0,2.3532645985763994,1.4952674429678403
murder,2018-04-01,0,2.548883901100547,1.637532441242641
murder,2018-05-01,0,2.7778070174240885,1.8329758988834601
murder,2018-06-01,22.014309301045678,2.896189800086834,1.9271269627968377
murder,2018-07-01,0,2.9231148394910798,1.917449335976335
murder,2018-08-01,0,2.861280211448339,1.855241209994316
murder,2018-09-01,0,2.707233553089729,1.7544831312363256
murder,2018-10-01,0,2.5863670154132006,1.6753941497053246
murder,2018-11-01,0,2.5975904833390584,1.686693118228159
murder,2018-12-01,11.007154650522839,2.621450452482281,1.7268531052655856
murder,2019-01-01,0,2.494848024535443,1.6635887503342845
murder,2019-02-01,0,2.3313250370378142,1.540839244683727
murder,2019-03-01,0,2.357921563977831,1.5372282296195734
murder,2019-04-01,0,2.6088889378306974,1.7202669028694297
murder,2019-05-01,11.007154650522839,2.902148166217336,1.9659217938129723
murder,2019-06-01,0,3.089617735696452,2.1106593111000747
murder,2019-07-01,0,3.180104354712437,2.141511790393412
murder,2019-08-01,11.007154650522839,3.1738626565197654,2.1121243291067944
murder,2019-09-01,0,3.0584224371806266,2.033338382582007
murder,2019-10-01,0,2.970143563016942,1.9724096632238612
murder,2019-11-01,0,3.0290642969144757,2.014402326284019
murder,2019-12-01,0,3.097040883190683,2.0869192614652454
murder,2020-01-01,0,2.981897189088351,2.0308045364068046
murder,2020-02-01,0,2.8136381203113836,1.8958170541602186
murder,2020-03-01,0,2.867797378906088,1.902387162647722
murder,2020-04-01,0,3.1923644800934845,2.1367058624521924
murder,2020-05-01,0,3.565661325072327,2.445347107363113
murder,2020-06-01,11.007154650522839,3.8048044475336837,2.62359327371679
murder,2020-07-01,22.014309301045678,3.9179105968062027,2.654610148519743
murder,2020-08-01,0,3.904610222069022,2.6050712617472747
murder,2020-09-01,0,3.7500299248941937,2.489843581224993
