crime_type,date,observed_rate,global_rate,city_fitted_rate
murder,2017-01-01,14.870257007608615,3.171209515728732,1.745187210501153
murder,2017-02-01,0,2.880609077742155,1.5843454605742169
murder,2017-03-01,0,2.8359813564192327,1.548004379036761
murder,2017-04-01,0,3.0416567368716803,1.6346709628994431
murder,2017-05-01,0,3.27972090728133,1.7466118264581458
murder,2017-06-01,0,3.3781217572576634,1.7970907097354338
murder,2017-07-01,0,3.365793537067428,1.7828228893055396
murder,2017-08-01,0,3.2471427000209245,1.7028144070410896
murder,2017-09-01,0,3.0244801982882676,1.5775873688474722
murder,2017-10-01,0,2.8426827466420295,1.4828777446304142
murder,2017-11-01,0,2.8040055612043253,1.4549111416554656
murder,2017-12-01,0,2.7777867098314304,1.4266839149771904
murder,2018-01-01,0,2.591103142187956,1.3247457938949931
murder,2018-02-01,0,2.3715685756191833,1.2128610715442998
murder,2018-03-01,14.870257007608615,2.3532645985763994,1.195481213141029
murder,2018-04-01,0,2.548883901100547,1.2763370247363104
murder,2018-05-01,0,2.7778070174240885,1.3800326598428867
murder,2018-06-01,0,2.896189800086834,1.4393230202493486
murder,2018-07-01,0,2.9231148394910798,1.4486010386008512
murder,2018-08-01,0,2.861280211448339,1.4061578049230616
murder,2018-09-01,0,2.707233553089729,1.3257481146340606
murder,2018-10-01,0,2.5863670154132006,1.2690414310144056
murder,2018-11-01,0,2.5975904833390584,1.2703946083264221
murder,2018-12-01,0,2.621450452482281,1.2717732208965682
murder,2019-01-01,0,2.494848024535443,1.2076675818191105
murder,2019-02-01,0,2.3313250370378142,1.1316329246086507
murder,2019-03-01,0,2.357921563977831,1.1395755251285264
murder,2019-04-01,0,2.6088889378306974,1.246192555411107
murder,2019-05-01,0,2.902148166217336,1.3791245434359591
murder,2019-06-01,0,3.089617735696452,1.4729968902446455
murder,2019-07-01,0,3.180104354712437,1.516290886776027
murder,2019-08-01,0,3.1738626565197654,1.5054232439522233
murder,2019-09-01,0,3.0584224371806266,1.4502095158309585
murder,2019-10-01,0,2.970143563016942,1.4156497131881678
murder,2019-11-01,0,3.0290642969144757,1.4439381582932767
murder,2019-12-01,0,3.097040883190683,1.4694482485299292
murder,2020-01-01,0,2.981897189088351,1.416732167457829
murder,2020-02-01,0,2.8136381203113836,1.3454022455294885
murder,2020-03-01,0,2.867797378906088,1.370012741287853
murder,2020-04-01,0,3.1923644800934845,1.5131057514301425
murder,2020-05-01,0,3.565661325072327,1.6877094643125485
murder,2020-06-01,0,3.8048044475336837,1.8140149989393881
murder,2020-07-01,0,3.9179105968062027,1.8755303846195759
murder,2020-08-01,0,3.904610222069022,1.867184614426152
murder,2020-09-01,0,3.7500299248941937,1.8003411015279593
murder,2020-10-01,0,3.6234327961491632,1.755936183818649
murder,2020-11-01,0,3.6693048580513152,1.7862894305095678
murder,2020-12-01,0,3.720081680242672,1.8103517681682175
murder,2021-01-01,0,3.5454569515768024,1.7354478615038367
murder,2021-02-01,0,3.3072704714399457,1.636536528956401
murder,2021-03-01,0,3.3312044725108083,1.6532987532774066
murder,2021-04-01,0,3.6593172951958928,1.8095944704988043
murder,2021-05-01,14.870257007608615,4.032567291623562,1.9993778682203946
murder,2021-06-01,0,4.24177826484364,2.1267828308979833
murder,2021-07-01,0,4.306782046181756,2.175973640919585
murder,2021-08-01,0,4.230097443221498,2.1423819633818493
