crime_type,date,observed_rate,global_rate,city_fitted_rate
murder,2017-01-01,23.863114106930322,3.171209515728732,22.476566287950074
murder,2017-02-01,21.653566504436775,2.880609077742155,20.380266393586382
murder,2017-03-01,18.560199860945808,2.8359813564192327,20.435226603273637
murder,2017-04-01,21.653566504436775,3.0416567368716803,23.268471483498047
murder,2017-05-01,25.188842668426446,3.27972090728133,27.464646348083562
murder,2017-06-01,38.004218762889025,3.3781217572576634,29.743200758397833
murder,2017-07-01,33.58512355790193,3.365793537067428,29.02830306707088
murder,2017-08-01,26.07266170942387,3.2471427000209245,27.003437164810567
murder,2017-09-01,26.956480750421285,3.0244801982882676,24.871834347041613
murder,2017-10-01,26.514571229922577,2.8426827466420295,22.79699521266333
murder,2017-11-01,18.118290340447096,2.8040055612043253,20.916260899469098
murder,2017-12-01,16.792561778950965,2.7777867098314304,19.193385996065523
murder,2018-01-01,18.560199860945808,2.591103142187956,17.317804692909085
murder,2018-02-01,18.118290340447096,2.3715685756191833,15.842682157459725
murder,2018-03-01,14.141104655958706,2.3532645985763994,16.032462099039495
murder,2018-04-01,17.676380819948385,2.548883901100547,18.466901836000616
murder,2018-05-01,23.863114106930322,2.7778070174240885,22.070850917067446
murder,2018-06-01,25.188842668426446,2.896189800086834,24.245218718817938
murder,2018-07-01,27.398390270919997,2.9231148394910798,24.023055248305248
murder,2018-08-01,26.07266170942387,2.861280211448339,22.730380031159893
murder,2018-09-01,23.42120458643161,2.707233553089729,21.324569658193607
murder,2018-10-01,25.630752188925157,2.5863670154132006,19.92288199875063
murder,2018-11-01,20.327837942940644,2.5975904833390584,18.66944782639247
murder,2018-12-01,19.444018901943224,2.621450452482281,17.507768239154764
murder,2019-01-01,10.163918971470322,2.494848024535443,16.17276664841069
murder,2019-02-01,11.04773801246774,2.3313250370378142,15.159149961033956
murder,2019-03-01,15.024923696956126,2.357921563977831,15.687847960875954
murder,2019-04-01,26.514571229922577,2.6088889378306974,18.52662816413118
murder,2019-05-01,23.863114106930322,2.902148166217336,22.68145910633145
murder,2019-06-01,22.53738554543419,3.089617735696452,25.53320410203752
murder,2019-07-01,19.444018901943224,3.180104354712437,25.88827683339357
murder,2019-08-01,21.653566504436775,3.1738626565197654,25.06009924685664
murder,2019-09-01,22.53738554543419,3.0584224371806266,24.021018019970402
murder,2019-10-01,18.560199860945808,2.970143563016942,22.87878923474921
murder,2019-11-01,15.024923696956126,3.0290642969144757,21.829583863075257
