crime_type,date,observed_rate,global_rate,city_fitted_rate
murder,2017-01-01,0,3.171209515728732,1.3992603871008709
murder,2017-02-01,0,2.880609077742155,1.2577680696074771
murder,2017-03-01,0,2.8359813564192327,1.23584144515805
murder,2017-04-01,0,3.0416567368716803,1.333098988357422
murder,2017-05-01,0,3.27972090728133,1.4335295514542084
murder,2017-06-01,0,3.3781217572576634,1.4606802319570422
murder,2017-07-01,0,3.365793537067428,1.4525032636252047
murder,2017-08-01,0,3.2471427000209245,1.4102991244243532
murder,2017-09-01,0,3.0244801982882676,1.3109616722746296
murder,2017-10-01,0,2.8426827466420295,1.2195779631910704
murder,2017-11-01,0,2.8040055612043253,1.2005173059338166
murder,2017-12-01,0,2.7777867098314304,1.1966888812997474
murder,2018-01-01,0,2.591103142187956,1.1138643086926239
murder,2018-02-01,0,2.3715685756191833,1.0091169272497713
murder,2018-03-01,0,2.3532645985763994,0.9996308493115714
murder,2018-04-01,0,2.548883901100547,1.0893357604061418
murder,2018-05-01,0,2.7778070174240885,1.1843872754299043
murder,2018-06-01,0,2.896189800086834,1.2221215022276755
murder,2018-07-01,0,2.9231148394910798,1.2316289590268121
murder,2018-08-01,0,2.861280211448339,1.2139361565611593
murder,2018-09-01,0,2.707233553089729,1.146911446555078
murder,2018-10-01,0,2.5863670154132006,1.0851382398668206
murder,2018-11-01,0,2.5975904833390584,1.0883006792123513
murder,2018-12-01,0,2.621450452482281,1.105849146541559
murder,2019-01-01,0,2.494848024535443,1.0509294689120623
murder,2019-02-01,0,2.3313250370378142,0.9727869262333405
murder,2019-03-01,0,2.357921563977831,0.9829179651643791
murder,2019-04-01,0,2.6088889378306974,1.0950778391136164
murder,2019-05-01,22.434519246947968,2.902148166217336,1.2163292170198279
murder,2019-06-01,0,3.089617735696452,1.2826892445982963
murder,2019-07-01,0,3.180104354712437,1.3194588558435925
murder,2019-08-01,0,3.1738626565197654,1.3272798275736888
murder,2019-09-01,0,3.0584224371806266,1.2784184845882716
murder,2019-10-01,0,2.970143563016942,1.2307653627000321
