crime_type,date,observed_rate,global_rate,city_fitted_rate
murder,2017-01-01,12.542592553880887,3.171209515728732,5.03843502460157
murder,2017-02-01,0,2.880609077742155,4.579187669532376
murder,2017-03-01,0,2.8359813564192327,4.4233890076528795
murder,2017-04-01,0,3.0416567368716803,4.62543432193455
murder,2017-05-01,12.542592553880887,3.27972090728133,4.912785133540361
murder,2017-06-01,0,3.3781217572576634,5.005359736613943
murder,2017-07-01,0,3.365793537067428,4.921321896076136
murder,2017-08-01,0,3.2471427000209245,4.709314201916296
murder,2017-09-01,0,3.0244801982882676,4.39197221829864
murder,2017-10-01,12.542592553880887,2.8426827466420295,4.125137808490056
murder,2017-11-01,0,2.8040055612043253,4.039516794286966
murder,2017-12-01,0,2.7777867098314304,4.003114665535136
murder,2018-01-01,6.2712962769404434,2.591103142187956,3.7777577340463666
murder,2018-02-01,6.2712962769404434,2.3715685756191833,3.471273916196356
murder,2018-03-01,6.2712962769404434,2.3532645985763994,3.391545116171185
murder,2018-04-01,0,2.548883901100547,3.5972948401424274
murder,2018-05-01,0,2.7778070174240885,3.8800992843841353
murder,2018-06-01,0,2.896189800086834,4.023448966926085
murder,2018-07-01,0,2.9231148394910798,4.030475299300461
murder,2018-08-01,0,2.861280211448339,3.938649772427287
murder,2018-09-01,6.2712962769404434,2.707233553089729,3.7575957555083286
murder,2018-10-01,0,2.5863670154132006,3.6136119080049665
murder,2018-11-01,0,2.5975904833390584,3.6321213483782144
murder,2018-12-01,6.2712962769404434,2.621450452482281,3.697235173195589
murder,2019-01-01,12.542592553880887,2.494848024535443,3.5919359232400994
murder,2019-02-01,0,2.3313250370378142,3.4011719263269358
murder,2019-03-01,6.2712962769404434,2.357921563977831,3.416300090928237
murder,2019-04-01,0,2.6088889378306974,3.7372684392729183
murder,2019-05-01,0,2.902148166217336,4.1531277196715735
murder,2019-06-01,0,3.089617735696452,4.439426859155013
murder,2019-07-01,0,3.180104354712437,4.576374333740902
murder,2019-08-01,6.2712962769404434,3.1738626565197654,4.6011178205858
murder,2019-09-01,6.2712962769404434,3.0584224371806266,4.509299479161334
murder,2019-10-01,12.542592553880887,2.970143563016942,4.442831179127227
murder,2019-11-01,6.2712962769404434,3.0290642969144757,4.56855918996023
murder,2019-12-01,12.542592553880887,3.097040883190683,4.742571613572069
murder,2020-01-01,6.2712962769404434,2.981897189088351,4.689664420882615
murder,2020-02-01,12.542592553880887,2.8136381203113836,4.507899224742195
murder,2020-03-01,0,2.867797378906088,4.583639563953369
murder,2020-04-01,0,3.1923644800934845,5.064742158560548
murder,2020-05-01,6.2712962769404434,3.565661325072327,5.668843466709566
murder,2020-06-01,0,3.8048044475336837,6.08888147796551
murder,2020-07-01,6.2712962769404434,3.9179105968062027,6.290193001087405
murder,2020-08-01,6.2712962769404434,3.904610222069022,6.3217904263593
murder,2020-09-01,0,3.7500299248941937,6.176935458972765
murder,2020-10-01,0,3.6234327961491632,6.052868071607725
murder,2020-11-01,0,3.6693048580513152,6.173479469098266
murder,2020-12-01,12.542592553880887,3.720081680242672,6.343740935239923
murder,2021-01-01,0,3.5454569515768024,6.194463038317024
murder,2021-02-01,6.2712962769404434,3.3072704714399457,5.868985951556421
murder,2021-03-01,6.2712962769404434,3.3312044725108083,5.87688625118291
murder,2021-04-01,18.81388883082133,3.6593172951958928,6.382907288970375
murder,2021-05-01,18.81388883082133,4.032567291623562,7.019046998835472
murder,2021-06-01,18.81388883082133,4.24177826484364,7.396780401850296
murder,2021-07-01,0,4.306782046181756,7.497762999899982
murder,2021-08-01,6.2712962769404434,4.230097443221498,7.387115997342643
murder,2021-09-01,12.542592553880887,4.004693943083575,7.0756556028119935
murder,2021-10-01,6.2712962769404434,3.8175887682214835,6.802891603712662
murder,2021-11-01,6.2712962769404434,3.81455276398149,6.806496816610101
murder,2021-12-01,0,3.819870407588878,6.868761397955117
murder,2022-01-01,6.2712962769404434,3.5966033298618836,6.586126031898199
murder,2022-02-01,6.2712962769404434,3.316539822621219,6.130591814123552
murder,2022-03-01,18.81388883082133,3.307723850709402,6.04410790638836
murder,2022-04-01,0,3.5961598590057737,6.455565922855523
murder,2022-05-01,6.2712962769404434,3.925855915031641,6.988248780152028
murder,2022-06-01,0,4.0920877498143025,7.249296771140028
murder,2022-07-01,18.81388883082133,4.120783058037924,7.240647894170252
murder,2022-08-01,6.2712962769404434,4.015639716820332,7.0293579497925895
murder,2022-09-01,0,3.7741765839720838,6.637767258709823
murder,2022-10-01,6.2712962769404434,3.5747613863727006,6.2975911854807665
murder,2022-11-01,0,3.5502567524341813,6.218260715004939
murder,2022-12-01,0,3.5361199228316678,6.198857291739191
murder,2023-01-01,12.542592553880887,3.312537114965958,5.87267502886036
murder,2023-02-01,0,3.040404568813181,5.404591397991729
murder,2023-03-01,18.81388883082133,3.0205998214435534,5.2769283215008445
murder,2023-04-01,12.542592553880887,3.2710010902039395,5.57979098456109
murder,2023-05-01,6.2712962769404434,3.5582006889412123,5.986035691212485
murder,2023-06-01,18.81388883082133,3.696140587180321,6.15688997334426
murder,2023-07-01,0,3.7103980129157756,6.103775308233688
murder,2023-08-01,6.2712962769404434,3.604550187188284,5.88508164476289
murder,2023-09-01,0,3.3776773052748137,5.524138193735514
murder,2023-10-01,12.542592553880887,3.1901404554724166,5.215430436027859
murder,2023-11-01,12.542592553880887,3.1591540133384215,5.1284503922462585
murder,2023-12-01,0,3.137968252168883,5.096532383451706
murder,2024-01-01,0,2.9314045815364156,4.8172492690199045
murder,2024-02-01,0,2.6832601825240836,4.427226997778342
murder,2024-03-01,6.2712962769404434,2.658311303289773,4.318539402613703
murder,2024-04-01,0,2.8711156836040295,4.568343964848662
murder,2024-05-01,6.2712962769404434,3.1154198018633648,4.907347281358738
murder,2024-06-01,6.2712962769404434,3.2280277680890683,5.058883908638765
murder,2024-07-01,0,3.2327284897396353,5.030756438856694
murder,2024-08-01,6.2712962769404434,3.1329086500766032,4.870501884292381
murder,2024-09-01,0,2.928775019593041,4.594841110084145
murder,2024-10-01,0,2.759977061178789,4.362637320920761
