month,city_id,city_label,crime_type,global_season_centered,city_season_centered,city_season_se
1,AL0011200,"Hoover, AL",motor,-0.02979663144553521,0.010634576124431359,0.04545631524558394
2,AL0011200,"Hoover, AL",motor,-0.10003306744910077,-0.11510336921329987,0.04553050705111348
3,AL0011200,"Hoover, AL",motor,-0.10836168887268466,-0.16426130722174567,0.045553055086040274
4,AL0011200,"Hoover, AL",motor,-0.05660605024038308,-0.11067210035423261,0.045647564131500645
5,AL0011200,"Hoover, AL",motor,6.670904844372856e-5,-0.019238484409210135,0.04555305508604028
6,AL0011200,"Hoover, AL",motor,0.043024013916112124,0.06663114196944925,0.04553050705111348
7,AL0011200,"Hoover, AL",motor,0.07720113688990457,0.12054357116907918,0.04545631524558393
8,AL0011200,"Hoover, AL",motor,0.07953624721629654,0.0989473120831836,0.04553050705111348
9,AL0011200,"Hoover, AL",motor,0.04046036319551106,0.016927102798118834,0.04555305508604028
10,AL0011200,"Hoover, AL",motor,0.009201544796013704,-0.020506046939277964,0.045647564131500645
11,AL0011200,"Hoover, AL",motor,0.020430111184360483,0.03539454153932639,0.045553055086040274
12,AL0011200,"Hoover, AL",motor,0.024877311761061525,0.08070306245417766,0.04553050705111348
1,AR0040100,"Bentonville, AR",motor,-0.02979663144553521,-0.06979990628451253,0.04776438771757082
2,AR0040100,"Bentonville, AR",motor,-0.10003306744910077,-0.10611480200488103,0.0478043219111704
3,AR0040100,"Bentonville, AR",motor,-0.10836168887268466,-0.08774116739213188,0.04777549665832351
4,AR0040100,"Bentonville, AR",motor,-0.05660605024038308,-0.04180958646094221,0.04776403515810635
5,AR0040100,"Bentonville, AR",motor,6.670904844372856e-5,-0.006254476325860447,0.047775496658323514
6,AR0040100,"Bentonville, AR",motor,0.043024013916112124,0.03131763893720117,0.0478043219111704
7,AR0040100,"Bentonville, AR",motor,0.07720113688990457,0.08179058937580276,0.04776438771757082
8,AR0040100,"Bentonville, AR",motor,0.07953624721629654,0.10533085508858178,0.0478043219111704
9,AR0040100,"Bentonville, AR",motor,0.04046036319551106,0.0749665373845424,0.047775496658323514
10,AR0040100,"Bentonville, AR",motor,0.009201544796013704,0.029818903369651976,0.04776403515810635
11,AR0040100,"Bentonville, AR",motor,0.020430111184360483,0.007038423242159664,0.04777549665832351
12,AR0040100,"Bentonville, AR",motor,0.024877311761061525,-0.018543008929611637,0.0478043219111704
1,AR0160100,"Jonesboro, AR",motor,-0.02979663144553521,-0.06806304263137414,0.042304632598333225
2,AR0160100,"Jonesboro, AR",motor,-0.10003306744910077,-0.17813728341438567,0.04236744295789698
3,AR0160100,"Jonesboro, AR",motor,-0.10836168887268466,-0.13445165615846524,0.042319067264117105
4,AR0160100,"Jonesboro, AR",motor,-0.05660605024038308,-0.03204056412033236,0.042355111678554616
