date,city_id,crime_type,overdispersion_logit_se
2017-01-01,AL0011200,assault,0.16775948828051906
2017-02-01,AL0011200,assault,0.16832037453379342
2017-03-01,AL0011200,assault,0.16774920356500117
2017-04-01,AL0011200,assault,0.16641651359511928
2017-05-01,AL0011200,assault,0.16668201350151773
2017-06-01,AL0011200,assault,0.16627526508505147
2017-07-01,AL0011200,assault,0.16604714106255156
2017-08-01,AL0011200,assault,0.16621754320038407
2017-09-01,AL0011200,assault,0.16708807793898287
2017-10-01,AL0011200,assault,0.1670341117670792
2017-11-01,AL0011200,assault,0.16769137772454235
2017-12-01,AL0011200,assault,0.16740589482441653
2018-01-01,AL0011200,assault,0.16774304697208853
2018-02-01,AL0011200,assault,0.16789829430230807
2018-03-01,AL0011200,assault,0.16766614739905816
2018-04-01,AL0011200,assault,0.16713356407354363
2018-05-01,AL0011200,assault,0.16667088471480726
2018-06-01,AL0011200,assault,0.16665902394379709
2018-07-01,AL0011200,assault,0.16610177853131136
2018-08-01,AL0011200,assault,0.16625637891533063
2018-09-01,AL0011200,assault,0.1666693221520516
2018-10-01,AL0011200,assault,0.16633135917220734
2018-11-01,AL0011200,assault,0.16707581418061748
2018-12-01,AL0011200,assault,0.16651632619683743
2019-01-01,AL0011200,assault,0.16650741127818705
2019-02-01,AL0011200,assault,0.16750717909928917
2019-03-01,AL0011200,assault,0.1656538109100832
2019-04-01,AL0011200,assault,0.16517317317153704
2019-05-01,AL0011200,assault,0.16342487962809088
2019-06-01,AL0011200,assault,0.16506761140935192
2019-07-01,AL0011200,assault,0.16367995243793798
2019-08-01,AL0011200,assault,0.1629898176446783
2019-09-01,AL0011200,assault,0.16217550494473174
2019-10-01,AL0011200,assault,0.16370564612238672
2019-11-01,AL0011200,assault,0.16447766975263897
2019-12-01,AL0011200,assault,0.1638732737920103
2020-01-01,AL0011200,assault,0.1639864448528394
2020-02-01,AL0011200,assault,0.1637339966127295
2020-03-01,AL0011200,assault,0.16343855373634378
2020-04-01,AL0011200,assault,0.16332058179803619
2020-05-01,AL0011200,assault,0.16129002773856527
2020-06-01,AL0011200,assault,0.1603581899021933
2020-07-01,AL0011200,assault,0.1603908129910153
2020-08-01,AL0011200,assault,0.1598731161178516
2020-09-01,AL0011200,assault,0.1608098924814113
2020-10-01,AL0011200,assault,0.16157785727845905
2020-11-01,AL0011200,assault,0.1630920378042094
2020-12-01,AL0011200,assault,0.16252619314406638
2021-01-01,AL0011200,assault,0.16205955955970566
2021-02-01,AL0011200,assault,0.16346141190812527
2021-03-01,AL0011200,assault,0.16042246567918614
2021-04-01,AL0011200,assault,0.16118947903173014
2021-05-01,AL0011200,assault,0.15872575385760998
2021-06-01,AL0011200,assault,0.16008824388947612
2021-07-01,AL0011200,assault,0.1587998322225401
2021-08-01,AL0011200,assault,0.15490686286121721
2021-09-01,AL0011200,assault,0.16067890079167182
2021-10-01,AL0011200,assault,0.1606843741507819
2021-11-01,AL0011200,assault,0.16279471316185937
2021-12-01,AL0011200,assault,0.16269961086739393
2022-01-01,AL0011200,assault,0.16228891019852254
2022-02-01,AL0011200,assault,0.16362071077600704
2022-03-01,AL0011200,assault,0.16289702930387795
2022-04-01,AL0011200,assault,0.16193982351853298
2022-05-01,AL0011200,assault,0.15957049359537623
2022-06-01,AL0011200,assault,0.1618421917262627
2022-07-01,AL0011200,assault,0.1607029570635564
2022-08-01,AL0011200,assault,0.16257211078347023
2022-09-01,AL0011200,assault,0.16144043093493735
2022-10-01,AL0011200,assault,0.1625920081582742
2022-11-01,AL0011200,assault,0.16513062786992358
2022-12-01,AL0011200,assault,0.1643090683451603
2023-01-01,AL0011200,assault,0.16332274618098414
2023-02-01,AL0011200,assault,0.16521590169185282
2023-03-01,AL0011200,assault,0.1636117969043449
2023-04-01,AL0011200,assault,0.16350715418211614
2023-05-01,AL0011200,assault,0.1629275938536286
2023-06-01,AL0011200,assault,0.16342082455998375
2023-07-01,AL0011200,assault,0.1619547600537375
2023-08-01,AL0011200,assault,0.16377413513119954
2023-09-01,AL0011200,assault,0.16365898855792585
2023-10-01,AL0011200,assault,0.16355182950627561
2023-11-01,AL0011200,assault,0.16511385408804768
2023-12-01,AL0011200,assault,0.16480063910767626
2024-01-01,AL0011200,assault,0.1652242107705638
2024-02-01,AL0011200,assault,0.16625076925580531
2024-03-01,AL0011200,assault,0.16474047555761928
2024-04-01,AL0011200,assault,0.16480097612302155
2024-05-01,AL0011200,assault,0.16435783158097436
2024-06-01,AL0011200,assault,0.1646266035856261
2024-07-01,AL0011200,assault,0.16350292536497402
2024-08-01,AL0011200,assault,0.1634482202193611
2024-09-01,AL0011200,assault,0.16382864603700353
2024-10-01,AL0011200,assault,0.16486831465354812
2024-11-01,AL0011200,assault,0.1656146052966519
2024-12-01,AL0011200,assault,0.16603275512950444
2025-01-01,AL0011200,assault,0.16640351403323098
2025-02-01,AL0011200,assault,0.16688604328971024
2025-03-01,AL0011200,assault,0.16601279555377732
2025-04-01,AL0011200,assault,0.1653969750634049
2025-05-01,AL0011200,assault,0.1643056583376588
2025-06-01,AL0011200,assault,0.1655933547036991
2025-07-01,AL0011200,assault,0.16492542217646522
2025-08-01,AL0011200,assault,0.16530630083276485
2025-09-01,AL0011200,assault,0.165186589659058
2025-10-01,AL0011200,assault,0.165891906641105
2025-11-01,AL0011200,assault,0.16645152599527763
2025-12-01,AL0011200,assault,0.16540063478104688
2026-01-01,AL0011200,assault,0.1668838461473398
2026-02-01,AL0011200,assault,0.16712665977303265
2026-03-01,AL0011200,assault,0.16613769707304293
2026-04-01,AL0011200,assault,0.1659335542168694
2026-05-01,AL0011200,assault,0.16583960924492674
2026-06-01,AL0011200,assault,0.16637696315698527
2017-01-01,AR0040100,assault,0.1627490066141985
2017-02-01,AR0040100,assault,0.16425781345375354
2017-03-01,AR0040100,assault,0.1632566275559085
2017-04-01,AR0040100,assault,0.1623640510629193
2017-05-01,AR0040100,assault,0.16192325874662256
2017-06-01,AR0040100,assault,0.16150498863146878
2017-07-01,AR0040100,assault,0.16094268459249103
2017-08-01,AR0040100,assault,0.1611190977945516
2017-09-01,AR0040100,assault,0.16158985095093675
2017-10-01,AR0040100,assault,0.16177140195241366
2017-11-01,AR0040100,assault,0.16230025377013685
2017-12-01,AR0040100,assault,0.16268768874746226
2018-01-01,AR0040100,assault,0.1621616480279146
2018-02-01,AR0040100,assault,0.16241850076138814
2018-03-01,AR0040100,assault,0.16192072475004946
2018-04-01,AR0040100,assault,0.16145989668551766
2018-05-01,AR0040100,assault,0.16067647092934217
2018-06-01,AR0040100,assault,0.15916519159963052
2018-07-01,AR0040100,assault,0.16010060209419918
2018-08-01,AR0040100,assault,0.15729270763218287
2018-09-01,AR0040100,assault,0.16036388850817257
2018-10-01,AR0040100,assault,0.1604156461473781
2018-11-01,AR0040100,assault,0.1602260959363339
2018-12-01,AR0040100,assault,0.1619124553437122
2019-01-01,AR0040100,assault,0.16104854360008902
2019-02-01,AR0040100,assault,0.16183223558737736
2019-03-01,AR0040100,assault,0.15933641292242076
2019-04-01,AR0040100,assault,0.1593894176516711
2019-05-01,AR0040100,assault,0.1568345621075764
2019-06-01,AR0040100,assault,0.15757082161747377
2019-07-01,AR0040100,assault,0.15520114323250397
2019-08-01,AR0040100,assault,0.1544692755534426
2019-09-01,AR0040100,assault,0.1570952724565596
2019-10-01,AR0040100,assault,0.1565323359350051
2019-11-01,AR0040100,assault,0.1570228828481618
2019-12-01,AR0040100,assault,0.1555503431347291
2020-01-01,AR0040100,assault,0.1542766094832721
2020-02-01,AR0040100,assault,0.15632982294050865
2020-03-01,AR0040100,assault,0.1533017368660304
2020-04-01,AR0040100,assault,0.1529703126521421
2020-05-01,AR0040100,assault,0.15030629972230428
2020-06-01,AR0040100,assault,0.14934331535983741
2020-07-01,AR0040100,assault,0.14872320152307308
2020-08-01,AR0040100,assault,0.1487284766769546
2020-09-01,AR0040100,assault,0.14534393925106023
2020-10-01,AR0040100,assault,0.14915542494671966
2020-11-01,AR0040100,assault,0.15326349533832093
2020-12-01,AR0040100,assault,0.152902916050462
2021-01-01,AR0040100,assault,0.15102232503711732
2021-02-01,AR0040100,assault,0.1541688500190295
2021-03-01,AR0040100,assault,0.15190494638707286
2021-04-01,AR0040100,assault,0.1504710103973437
2021-05-01,AR0040100,assault,0.14819875950512865
2021-06-01,AR0040100,assault,0.15145681779208975
2021-07-01,AR0040100,assault,0.14903912708198394
2021-08-01,AR0040100,assault,0.1492541957022183
2021-09-01,AR0040100,assault,0.14618187950389894
2021-10-01,AR0040100,assault,0.14897461645957424
2021-11-01,AR0040100,assault,0.15166427478668226
2021-12-01,AR0040100,assault,0.150081073001523
2022-01-01,AR0040100,assault,0.15169165370473936
2022-02-01,AR0040100,assault,0.15181974868549347
2022-03-01,AR0040100,assault,0.1508967222492632
2022-04-01,AR0040100,assault,0.15231063356671526
2022-05-01,AR0040100,assault,0.14777040108663483
2022-06-01,AR0040100,assault,0.15163751109249085
2022-07-01,AR0040100,assault,0.14934183185306807
2022-08-01,AR0040100,assault,0.15044408875370055
2022-09-01,AR0040100,assault,0.14984429457185783
2022-10-01,AR0040100,assault,0.15076881375712653
2022-11-01,AR0040100,assault,0.14892204399538678
2022-12-01,AR0040100,assault,0.153543738489559
2023-01-01,AR0040100,assault,0.15262515038103394
2023-02-01,AR0040100,assault,0.15528682375247804
2023-03-01,AR0040100,assault,0.1546783111104949
2023-04-01,AR0040100,assault,0.1536099515619662
2023-05-01,AR0040100,assault,0.15189529035620686
2023-06-01,AR0040100,assault,0.15513759140993913
2023-07-01,AR0040100,assault,0.1511703773693848
2023-08-01,AR0040100,assault,0.15273615161020582
2023-09-01,AR0040100,assault,0.14944408793648134
2023-10-01,AR0040100,assault,0.15346270406502358
2023-11-01,AR0040100,assault,0.15458366208643373
2023-12-01,AR0040100,assault,0.15489430584598182
2024-01-01,AR0040100,assault,0.15659201657599214
2024-02-01,AR0040100,assault,0.1546242277239566
