date,city_id,city_label,crime_type,global_trend_centered,city_trend_se,city_trend_centered
2018-12-01,MI8234900,"Detroit, MI",violent,-0.06460748719968556,0.04961835146242997,0.022162557658036874
2019-01-01,MI8234900,"Detroit, MI",violent,-0.06390422633002935,0.04918054180822534,0.02496001827218919
2019-02-01,MI8234900,"Detroit, MI",violent,-0.06275414621268993,0.04846814281975174,0.028361852729457127
2019-03-01,MI8234900,"Detroit, MI",violent,-0.06135312603920973,0.04762393986527642,0.03189773364338322
2019-04-01,MI8234900,"Detroit, MI",violent,-0.05942509680204289,0.04650835329438831,0.036263110674049415
2019-05-01,MI8234900,"Detroit, MI",violent,-0.05720605055742922,0.04529069858571147,0.04087698600385359
2019-06-01,MI8234900,"Detroit, MI",violent,-0.05457357397025753,0.043937741997042146,0.045981172438295914
2019-07-01,MI8234900,"Detroit, MI",violent,-0.05172193552008686,0.04258430298085286,0.05118340256680831
2019-08-01,MI8234900,"Detroit, MI",violent,-0.04848654905810612,0.041190872021098945,0.05676471284813012
2019-09-01,MI8234900,"Detroit, MI",violent,-0.04498367801304859,0.03985417936520239,0.062488210065845706
2019-10-01,MI8234900,"Detroit, MI",violent,-0.041363821613563445,0.038662079078041756,0.06809880225933185
2019-11-01,MI8234900,"Detroit, MI",violent,-0.03741117918088044,0.03758014323844221,0.07390475002500096
2019-12-01,MI8234900,"Detroit, MI",violent,-0.03340519118459717,0.03671478718237006,0.07946851102768449
2020-01-01,MI8234900,"Detroit, MI",violent,-0.02910431483948983,0.036036681560092584,0.08509522378441048
2020-02-01,MI8234900,"Detroit, MI",violent,-0.024665379400383713,0.03559404519722645,0.0905305640589944
2020-03-01,MI8234900,"Detroit, MI",violent,-0.020411070774512652,0.03539421787304581,0.09538211795910634
2020-04-01,MI8234900,"Detroit, MI",violent,-0.015779419565280506,0.03539635616793102,0.10025506805897955
2020-05-01,MI8234900,"Detroit, MI",violent,-0.011238751178918704,0.03558510261697878,0.10460041087122107
2020-06-01,MI8234900,"Detroit, MI",violent,-0.006511877470870786,0.03593537395836032,0.10864205703348873
2020-07-01,MI8234900,"Detroit, MI",violent,-0.0019281893155884688,0.03638166610757661,0.11205629012051688
2020-08-01,MI8234900,"Detroit, MI",violent,0.00279236941607941,0.03690553879231314,0.11500494678828233
2020-09-01,MI8234900,"Detroit, MI",violent,0.007470806658908202,0.03744426721925078,0.1172978639402622
2020-10-01,MI8234900,"Detroit, MI",violent,0.011933521547597081,0.037936182664718564,0.11882880767914372
2020-11-01,MI8234900,"Detroit, MI",violent,0.01645547335601627,0.03838185388000245,0.11965188848025576
2020-12-01,MI8234900,"Detroit, MI",violent,0.02073439312568759,0.038755368503927544,0.11973453174487148
2021-01-01,MI8234900,"Detroit, MI",violent,0.02504735164242078,0.03909724753766039,0.11912057011339172
2021-02-01,MI8234900,"Detroit, MI",violent,0.029241613248757403,0.03941375696557411,0.11783473523446908
2021-03-01,MI8234900,"Detroit, MI",violent,0.03292095624916058,0.03969539233767674,0.11612859829000577
2021-04-01,MI8234900,"Detroit, MI",violent,0.036866061513617154,0.040021635995560606,0.1136728193053429
2021-05-01,MI8234900,"Detroit, MI",violent,0.040547714174753224,0.040368978233862346,0.11076498493199338
2021-06-01,MI8234900,"Detroit, MI",violent,0.04420316721114226,0.04077573828240504,0.10724956263449492
2021-07-01,MI8234900,"Detroit, MI",violent,0.04758874477722763,0.04122605198156784,0.10339003759407639
2021-08-01,MI8234900,"Detroit, MI",violent,0.05092196151191075,0.041755673435094724,0.09896743123079688
2021-09-01,MI8234900,"Detroit, MI",violent,0.05407893160979249,0.042350793098421866,0.09414222390484817
2021-10-01,MI8234900,"Detroit, MI",violent,0.05695832736779316,0.042983782719311914,0.089126425548125
2021-11-01,MI8234900,"Detroit, MI",violent,0.05974391797094292,0.0436859704753685,0.08362397269293886
2021-12-01,MI8234900,"Detroit, MI",violent,0.062248147730667114,0.044397033604964976,0.07802654604036441
2022-01-01,MI8234900,"Detroit, MI",violent,0.06462977476544474,0.04514459300822077,0.07199930690299183
2022-02-01,MI8234900,"Detroit, MI",violent,0.06679362163446001,0.04588171514518965,0.06576380010280936
2022-03-01,MI8234900,"Detroit, MI",violent,0.06855387747468988,0.046516814106451206,0.059985470635199434
2022-04-01,MI8234900,"Detroit, MI",violent,0.07027999019322628,0.047160497376818857,0.05346236584196262
2022-05-01,MI8234900,"Detroit, MI",violent,0.07171989025668957,0.04769804494352448,0.04705982398471065
2022-06-01,MI8234900,"Detroit, MI",violent,0.07296138047047229,0.048137712440468286,0.04038933202904893
2022-07-01,MI8234900,"Detroit, MI",violent,0.07391652452596098,0.048425518412175204,0.03391792803737559
