date,city_id,city_label,crime_type,global_trend_centered,city_trend_centered
2019-08-01,CA0420400,"Santa Maria, CA",assault,-0.10759816177775683,-0.05238511882072672
2019-09-01,CA0420400,"Santa Maria, CA",assault,-0.10024054843930053,-0.019362561618043728
2019-10-01,CA0420400,"Santa Maria, CA",assault,-0.09281677569532043,0.012421677585104263
2019-11-01,CA0420400,"Santa Maria, CA",assault,-0.08487609119594808,0.044808077982100514
2019-12-01,CA0420400,"Santa Maria, CA",assault,-0.07697307371823214,0.07544063641372922
2020-01-01,CA0420400,"Santa Maria, CA",assault,-0.06862502126338832,0.10608305335527568
2020-02-01,CA0420400,"Santa Maria, CA",assault,-0.06013728054387357,0.13541463086741956
2020-03-01,CA0420400,"Santa Maria, CA",assault,-0.05211087261654157,0.16141368790174937
2020-04-01,CA0420400,"Santa Maria, CA",assault,-0.043481676342297604,0.18739537351544833
2020-05-01,CA0420400,"Santa Maria, CA",assault,-0.03512420448086573,0.21049410179642614
2020-06-01,CA0420400,"Santa Maria, CA",assault,-0.02652545807454665,0.23197131787659053
2020-07-01,CA0420400,"Santa Maria, CA",assault,-0.018282471507289344,0.2501748369397472
2020-08-01,CA0420400,"Santa Maria, CA",assault,-0.009889878174337952,0.2660397568366193
2020-09-01,CA0420400,"Santa Maria, CA",assault,-0.0016693859520291454,0.27862797345878754
2020-10-01,CA0420400,"Santa Maria, CA",assault,0.006079324792782614,0.2874207734395604
2020-11-01,CA0420400,"Santa Maria, CA",assault,0.01383561440161607,0.29282114625172007
2020-12-01,CA0420400,"Santa Maria, CA",assault,0.021089330493690994,0.29466034569117205
2021-01-01,CA0420400,"Santa Maria, CA",assault,0.02832044805045264,0.2933388848759204
2021-02-01,CA0420400,"Santa Maria, CA",assault,0.035279177080813184,0.28902509358525386
2021-03-01,CA0420400,"Santa Maria, CA",assault,0.04132727513329648,0.2827942929167815
2021-04-01,CA0420400,"Santa Maria, CA",assault,0.04775735118331781,0.27357425642610167
2021-05-01,CA0420400,"Santa Maria, CA",assault,0.053710451495627254,0.26258888675813985
2021-06-01,CA0420400,"Santa Maria, CA",assault,0.05957984333302413,0.24938372575706858
2021-07-01,CA0420400,"Santa Maria, CA",assault,0.06498340442079176,0.23507673139566698
2021-08-01,CA0420400,"Santa Maria, CA",assault,0.0702777660734224,0.21899200387187712
2021-09-01,CA0420400,"Santa Maria, CA",assault,0.07527440146008324,0.20186757341768136
2021-10-01,CA0420400,"Santa Maria, CA",assault,0.07982289023351541,0.18457454358497394
2021-11-01,CA0420400,"Santa Maria, CA",assault,0.08422285888725867,0.16623794554028315
2021-12-01,CA0420400,"Santa Maria, CA",assault,0.08818698664231661,0.1483067977108128
2022-01-01,CA0420400,"Santa Maria, CA",assault,0.09197594259099873,0.12986359006329984
2022-02-01,CA0420400,"Santa Maria, CA",assault,0.09544888607487323,0.11178988710040905
2022-03-01,CA0420400,"Santa Maria, CA",assault,0.09831103696037502,0.09602034814962934
2022-04-01,CA0420400,"Santa Maria, CA",assault,0.10117230125855947,0.07943873142034441
2022-05-01,CA0420400,"Santa Maria, CA",assault,0.10363017697893717,0.06453016669466294
2022-06-01,CA0420400,"Santa Maria, CA",assault,0.10584491641150962,0.050578649479577464
2022-07-01,CA0420400,"Santa Maria, CA",assault,0.10767018130767703,0.03875028976167272
2022-08-01,CA0420400,"Santa Maria, CA",assault,0.10922404990249213,0.028534430048456016
2022-09-01,CA0420400,"Santa Maria, CA",assault,0.11043937609675503,0.020568363956346758
2022-10-01,CA0420400,"Santa Maria, CA",assault,0.11130286553554924,0.014930369897614426
2022-11-01,CA0420400,"Santa Maria, CA",assault,0.11188487496320221,0.011100042015765865
2022-12-01,CA0420400,"Santa Maria, CA",assault,0.11216009901486679,0.009186141622420152
2023-01-01,CA0420400,"Santa Maria, CA",assault,0.11215967674239558,0.008916535772112155
2023-02-01,CA0420400,"Santa Maria, CA",assault,0.11188276528956465,0.010236113552760884
2023-03-01,CA0420400,"Santa Maria, CA",assault,0.11140593463221293,0.012670401027131462
2023-04-01,CA0420400,"Santa Maria, CA",assault,0.11063910924044862,0.01660426978546603
2023-05-01,CA0420400,"Santa Maria, CA",assault,0.10966995833498316,0.02151536579970248
2023-06-01,CA0420400,"Santa Maria, CA",assault,0.10844666263719027,0.027586555884878905
2023-07-01,CA0420400,"Santa Maria, CA",assault,0.107060388080642,0.0342877937418411
2023-08-01,CA0420400,"Santa Maria, CA",assault,0.10543150714330807,0.041921288975141024
2023-09-01,CA0420400,"Santa Maria, CA",assault,0.10361600981705799,0.05012837893143285
2023-10-01,CA0420400,"Santa Maria, CA",assault,0.10169377143802194,0.058476985607802234
2023-11-01,CA0420400,"Santa Maria, CA",assault,0.09954943356267165,0.06737914319677074
2023-12-01,CA0420400,"Santa Maria, CA",assault,0.09733358420055005,0.07612216233441771
2024-01-01,CA0420400,"Santa Maria, CA",assault,0.09491129084258887,0.08514437137734454
2024-02-01,CA0420400,"Santa Maria, CA",assault,0.0923672421197228,0.09400722654458527
2024-03-01,CA0420400,"Santa Maria, CA",assault,0.08988874107653899,0.10202246823711292
2024-04-01,CA0420400,"Santa Maria, CA",assault,0.08714636984592516,0.11015502227571439
2024-05-01,CA0420400,"Santa Maria, CA",assault,0.08441313122492389,0.11745996030037453
2024-06-01,CA0420400,"Santa Maria, CA",assault,0.08151960008720849,0.12427973859349883
2024-07-01,CA0420400,"Santa Maria, CA",assault,0.07866469949150812,0.13003601484251526
2024-08-01,CA0420400,"Santa Maria, CA",assault,0.0756690476648636,0.1350007163366378
2024-09-01,CA0420400,"Santa Maria, CA",assault,0.07263086210310021,0.13898197528452627
2024-10-01,CA0420400,"Santa Maria, CA",assault,0.06965213134791526,0.14194344652950086
2024-11-01,CA0420400,"Santa Maria, CA",assault,0.06653628483749685,0.14412907006281372
2024-12-01,CA0420400,"Santa Maria, CA",assault,0.06348627037044707,0.14544235699225894
2025-01-01,CA0420400,"Santa Maria, CA",assault,0.06030076513749982,0.14601736835472856
2025-02-01,CA0420400,"Santa Maria, CA",assault,0.05708292626578704,0.1458447784085397
2025-03-01,CA0420400,"Santa Maria, CA",assault,0.054150418762498376,0.1450860586141296
2025-04-01,CA0420400,"Santa Maria, CA",assault,0.05087675140642922,0.14362263195542546
2025-05-01,CA0420400,"Santa Maria, CA",assault,0.04768359198678418,0.14162619693651557
2025-06-01,CA0420400,"Santa Maria, CA",assault,0.04436007469745462,0.13901016646440034
2025-07-01,CA0420400,"Santa Maria, CA",assault,0.04112254545181315,0.13598783577625184
2025-08-01,CA0420400,"Santa Maria, CA",assault,0.03775718045535292,0.1324042247344579
2025-09-01,CA0420400,"Santa Maria, CA",assault,0.03437361528696847,0.1283997989354173
2025-10-01,CA0420400,"Santa Maria, CA",assault,0.031083814996053505,0.12416888476132648
2025-11-01,CA0420400,"Santa Maria, CA",assault,0.027670471051749246,0.11947592984217259
2025-12-01,CA0420400,"Santa Maria, CA",assault,0.02435572463549107,0.11466822454074332
2026-01-01,CA0420400,"Santa Maria, CA",assault,0.020920604141393184,0.10947176374520318
2026-02-01,CA0420400,"Santa Maria, CA",assault,0.017477483571726182,0.1040903294299973
2026-03-01,CA0420400,"Santa Maria, CA",assault,0.014362411041771495,0.09911043756627791
2026-04-01,CA0420400,"Santa Maria, CA",assault,0.010909774253178739,0.09350897426598337
2026-05-01,CA0420400,"Santa Maria, CA",assault,0.007566587401772296,0.08804368425253095
2017-01-01,CA0430400,"Gilroy, CA",assault,-0.08103760518039138,-0.2638481383649012
2017-02-01,CA0430400,"Gilroy, CA",assault,-0.08704632485041763,-0.27028083995704044
2017-03-01,CA0430400,"Gilroy, CA",assault,-0.09244413649403604,-0.2760397055085253
2017-04-01,CA0430400,"Gilroy, CA",assault,-0.09835514297029135,-0.28230196290597576
2017-05-01,CA0430400,"Gilroy, CA",assault,-0.10397806729871384,-0.2881923062357057
2017-06-01,CA0430400,"Gilroy, CA",assault,-0.10965334759564804,-0.2940433790504873
2017-07-01,CA0430400,"Gilroy, CA",assault,-0.11498188577385626,-0.2994202153668404
2017-08-01,CA0430400,"Gilroy, CA",assault,-0.12028449420633791,-0.3046212249366409
2017-09-01,CA0430400,"Gilroy, CA",assault,-0.12534523028120859,-0.30940032895182945
2017-10-01,CA0430400,"Gilroy, CA",assault,-0.129979109034851,-0.31356544900311434
2017-11-01,CA0430400,"Gilroy, CA",assault,-0.13446063221195814,-0.3173342137580324
2017-12-01,CA0430400,"Gilroy, CA",assault,-0.13846771831367022,-0.32040599968857997
2018-01-01,CA0430400,"Gilroy, CA",assault,-0.14223308290788417,-0.3229255465209153
2018-02-01,CA0430400,"Gilroy, CA",assault,-0.14558201632036116,-0.32471869935592146
2018-03-01,CA0430400,"Gilroy, CA",assault,-0.14821950889252555,-0.32566265360357427
2018-04-01,CA0430400,"Gilroy, CA",assault,-0.1506781665395387,-0.3259028704425262
2018-05-01,CA0430400,"Gilroy, CA",assault,-0.152563610178591,-0.32527380874940626
2018-06-01,CA0430400,"Gilroy, CA",assault,-0.15396711254673257,-0.3236734850754601
2018-07-01,CA0430400,"Gilroy, CA",assault,-0.154765174132784,-0.32114766869455025
2018-08-01,CA0430400,"Gilroy, CA",assault,-0.15497657553692612,-0.3174679258453956
2018-09-01,CA0430400,"Gilroy, CA",assault,-0.1545296734017203,-0.3126398834443016
2018-10-01,CA0430400,"Gilroy, CA",assault,-0.15343708174260406,-0.30681614119100864
2018-11-01,CA0430400,"Gilroy, CA",assault,-0.1515915376100878,-0.2995484035994167
2018-12-01,CA0430400,"Gilroy, CA",assault,-0.14909135425633835,-0.29127168556893857
2019-01-01,CA0430400,"Gilroy, CA",assault,-0.14580056097014094,-0.2815002169052274
2019-02-01,CA0430400,"Gilroy, CA",assault,-0.14183579246157763,-0.27058347321999143
2019-03-01,CA0430400,"Gilroy, CA",assault,-0.1377131601639956,-0.2598174742296546
2019-04-01,CA0430400,"Gilroy, CA",assault,-0.13259103199649047,-0.24698232344186266
2019-05-01,CA0430400,"Gilroy, CA",assault,-0.12711739093223073,-0.233731239812073
2019-06-01,CA0430400,"Gilroy, CA",assault,-0.12097149339999724,-0.21927287495343606
2019-07-01,CA0430400,"Gilroy, CA",assault,-0.11459212546927766,-0.20462814585700428
2019-08-01,CA0430400,"Gilroy, CA",assault,-0.10759816177775683,-0.1889127944381528
2019-09-01,CA0430400,"Gilroy, CA",assault,-0.10024054843930053,-0.17269899605472183
2019-10-01,CA0430400,"Gilroy, CA",assault,-0.09281677569532043,-0.15662272312661685
2019-11-01,CA0430400,"Gilroy, CA",assault,-0.08487609119594808,-0.13970428131376167
2019-12-01,CA0430400,"Gilroy, CA",assault,-0.07697307371823214,-0.12312330224942336
2020-01-01,CA0430400,"Gilroy, CA",assault,-0.06862502126338832,-0.10586644451778149
2020-02-01,CA0430400,"Gilroy, CA",assault,-0.06013728054387357,-0.0885779544098213
2020-03-01,CA0430400,"Gilroy, CA",assault,-0.05211087261654157,-0.07245999927385327
2020-04-01,CA0430400,"Gilroy, CA",assault,-0.043481676342297604,-0.05537897672047798
2020-05-01,CA0430400,"Gilroy, CA",assault,-0.03512420448086573,-0.039082226090348726
2020-06-01,CA0430400,"Gilroy, CA",assault,-0.02652545807454665,-0.022575354529925207
2020-07-01,CA0430400,"Gilroy, CA",assault,-0.018282471507289344,-0.007011440752958009
2020-08-01,CA0430400,"Gilroy, CA",assault,-0.009889878174337952,0.008555052303881538
2020-09-01,CA0430400,"Gilroy, CA",assault,-0.0016693859520291454,0.023503298604355294
2020-10-01,CA0430400,"Gilroy, CA",assault,0.006079324792782614,0.03729160255034181
2020-11-01,CA0430400,"Gilroy, CA",assault,0.01383561440161607,0.050766346576587296
2020-12-01,CA0430400,"Gilroy, CA",assault,0.021089330493690994,0.06306008945857755
2021-01-01,CA0430400,"Gilroy, CA",assault,0.02832044805045264,0.07501259313006337
2021-02-01,CA0430400,"Gilroy, CA",assault,0.035279177080813184,0.08622226406340161
2021-03-01,CA0430400,"Gilroy, CA",assault,0.04132727513329648,0.09572589299447642
2021-04-01,CA0430400,"Gilroy, CA",assault,0.04775735118331781,0.10557906501029102
2021-05-01,CA0430400,"Gilroy, CA",assault,0.053710451495627254,0.1144642156341451
2021-06-01,CA0430400,"Gilroy, CA",assault,0.05957984333302413,0.1229938673159161
2021-07-01,CA0430400,"Gilroy, CA",assault,0.06498340442079176,0.13063703582179365
2021-08-01,CA0430400,"Gilroy, CA",assault,0.0702777660734224,0.1379234447937865
2021-09-01,CA0430400,"Gilroy, CA",assault,0.07527440146008324,0.1446088067160609
2021-10-01,CA0430400,"Gilroy, CA",assault,0.07982289023351541,0.1505257630916379
2021-11-01,CA0430400,"Gilroy, CA",assault,0.08422285888725867,0.15608895675384282
2021-12-01,CA0430400,"Gilroy, CA",assault,0.08818698664231661,0.16095878785722206
2022-01-01,CA0430400,"Gilroy, CA",assault,0.09197594259099873,0.16548009088361937
2022-02-01,CA0430400,"Gilroy, CA",assault,0.09544888607487323,0.1695026733241196
2022-03-01,CA0430400,"Gilroy, CA",assault,0.09831103696037502,0.17272455805746212
2022-04-01,CA0430400,"Gilroy, CA",assault,0.10117230125855947,0.17585524212827508
2022-05-01,CA0430400,"Gilroy, CA",assault,0.10363017697893717,0.1784671865403329
2022-06-01,CA0430400,"Gilroy, CA",assault,0.10584491641150962,0.1807546999960543
2022-07-01,CA0430400,"Gilroy, CA",assault,0.10767018130767703,0.18258951685685965
2022-08-01,CA0430400,"Gilroy, CA",assault,0.10922404990249213,0.1841141373217532
2022-09-01,CA0430400,"Gilroy, CA",assault,0.11043937609675503,0.18528144290032955
2022-10-01,CA0430400,"Gilroy, CA",assault,0.11130286553554924,0.18608862457504927
2022-11-01,CA0430400,"Gilroy, CA",assault,0.11188487496320221,0.18660745449251515
2022-12-01,CA0430400,"Gilroy, CA",assault,0.11216009901486679,0.1868216515133856
2023-01-01,CA0430400,"Gilroy, CA",assault,0.11215967674239558,0.18676345547400786
2023-02-01,CA0430400,"Gilroy, CA",assault,0.11188276528956465,0.18643939842788804
2023-03-01,CA0430400,"Gilroy, CA",assault,0.11140593463221293,0.18593353754460828
2023-04-01,CA0430400,"Gilroy, CA",assault,0.11063910924044862,0.1851544676104382
2023-05-01,CA0430400,"Gilroy, CA",assault,0.10966995833498316,0.18419821346879495
2023-06-01,CA0430400,"Gilroy, CA",assault,0.10844666263719027,0.1830189848785242
2023-07-01,CA0430400,"Gilroy, CA",assault,0.107060388080642,0.1817100528620781
2023-08-01,CA0430400,"Gilroy, CA",assault,0.10543150714330807,0.18020211531997887
2023-09-01,CA0430400,"Gilroy, CA",assault,0.10361600981705799,0.17855451065893035
2023-10-01,CA0430400,"Gilroy, CA",assault,0.10169377143802194,0.17684445351417644
2023-11-01,CA0430400,"Gilroy, CA",assault,0.09954943356267165,0.17497590011102204
2023-12-01,CA0430400,"Gilroy, CA",assault,0.09733358420055005,0.1730865940404911
2024-01-01,CA0430400,"Gilroy, CA",assault,0.09491129084258887,0.1710685415995048
2024-02-01,CA0430400,"Gilroy, CA",assault,0.0923672421197228,0.16900189593028436
2024-03-01,CA0430400,"Gilroy, CA",assault,0.08988874107653899,0.16704093671366138
2024-04-01,CA0430400,"Gilroy, CA",assault,0.08714636984592516,0.1649326604069774
2024-05-01,CA0430400,"Gilroy, CA",assault,0.08441313122492389,0.16289751214304715
2024-06-01,CA0430400,"Gilroy, CA",assault,0.08151960008720849,0.1608177754058957
2024-07-01,CA0430400,"Gilroy, CA",assault,0.07866469949150812,0.15884481851777643
2024-08-01,CA0430400,"Gilroy, CA",assault,0.0756690476648636,0.15686153418083038
2024-09-01,CA0430400,"Gilroy, CA",assault,0.07263086210310021,0.1549352245160005
2024-10-01,CA0430400,"Gilroy, CA",assault,0.06965213134791526,0.15312269384248367
2024-11-01,CA0430400,"Gilroy, CA",assault,0.06653628483749685,0.1513004123584416
2024-12-01,CA0430400,"Gilroy, CA",assault,0.06348627037044707,0.14958336744698464
2025-01-01,CA0430400,"Gilroy, CA",assault,0.06030076513749982,0.14785439502374764
2025-02-01,CA0430400,"Gilroy, CA",assault,0.05708292626578704,0.1461687340675617
2025-03-01,CA0430400,"Gilroy, CA",assault,0.054150418762498376,0.14468112601178973
2025-04-01,CA0430400,"Gilroy, CA",assault,0.05087675140642922,0.1430702482737356
2025-05-01,CA0430400,"Gilroy, CA",assault,0.04768359198678418,0.14154494849628563
2025-06-01,CA0430400,"Gilroy, CA",assault,0.04436007469745462,0.14000084560400694
2025-07-01,CA0430400,"Gilroy, CA",assault,0.04112254545181315,0.1385349799740876
2025-08-01,CA0430400,"Gilroy, CA",assault,0.03775718045535292,0.13704693280760338
2025-09-01,CA0430400,"Gilroy, CA",assault,0.03437361528696847,0.13558326508545804
2025-10-01,CA0430400,"Gilroy, CA",assault,0.031083814996053505,0.13418741742263407
2025-11-01,CA0430400,"Gilroy, CA",assault,0.027670471051749246,0.13276363888467557
2025-12-01,CA0430400,"Gilroy, CA",assault,0.02435572463549107,0.1314012069872046
2026-01-01,CA0430400,"Gilroy, CA",assault,0.020920604141393184,0.1300065985134502
2026-02-01,CA0430400,"Gilroy, CA",assault,0.017477483571726182,0.12862270627896955
2026-03-01,CA0430400,"Gilroy, CA",assault,0.014362411041771495,0.12737964722662554
2026-04-01,CA0430400,"Gilroy, CA",assault,0.010909774253178739,0.1260085021315973
2026-05-01,CA0430400,"Gilroy, CA",assault,0.007566587401772296,0.12468416668775362
2017-01-01,CA0430800,"Milpitas, CA",assault,-0.08103760518039138,-0.0835227165855219
2017-02-01,CA0430800,"Milpitas, CA",assault,-0.08704632485041763,-0.1259573301379504
2017-03-01,CA0430800,"Milpitas, CA",assault,-0.09244413649403604,-0.1641245677340617
2017-04-01,CA0430800,"Milpitas, CA",assault,-0.09835514297029135,-0.2060250940734356
2017-05-01,CA0430800,"Milpitas, CA",assault,-0.10397806729871384,-0.2460415904896447
2017-06-01,CA0430800,"Milpitas, CA",assault,-0.10965334759564804,-0.2866536691455508
2017-07-01,CA0430800,"Milpitas, CA",assault,-0.11498188577385626,-0.3250610903441533
2017-08-01,CA0430800,"Milpitas, CA",assault,-0.12028449420633791,-0.363636194567146
2017-09-01,CA0430800,"Milpitas, CA",assault,-0.12534523028120859,-0.4008892569203848
2017-10-01,CA0430800,"Milpitas, CA",assault,-0.129979109034851,-0.43549976286350933
2017-11-01,CA0430800,"Milpitas, CA",assault,-0.13446063221195814,-0.46958692519450906
2017-12-01,CA0430800,"Milpitas, CA",assault,-0.13846771831367022,-0.5007714665599288
2018-01-01,CA0430800,"Milpitas, CA",assault,-0.14223308290788417,-0.5309442021192439
2018-02-01,CA0430800,"Milpitas, CA",assault,-0.14558201632036116,-0.5588407806858253
2018-03-01,CA0430800,"Milpitas, CA",assault,-0.14821950889252555,-0.5819204844175108
2018-04-01,CA0430800,"Milpitas, CA",assault,-0.1506781665395387,-0.6049509350429343
2018-05-01,CA0430800,"Milpitas, CA",assault,-0.152563610178591,-0.6245388632361184
2018-06-01,CA0430800,"Milpitas, CA",assault,-0.15396711254673257,-0.6418019766117222
2018-07-01,CA0430800,"Milpitas, CA",assault,-0.154765174132784,-0.6554464203295485
2018-08-01,CA0430800,"Milpitas, CA",assault,-0.15497657553692612,-0.6661936697058923
2018-09-01,CA0430800,"Milpitas, CA",assault,-0.1545296734017203,-0.6733427202197522
2018-10-01,CA0430800,"Milpitas, CA",assault,-0.15343708174260406,-0.6766531068507291
2018-11-01,CA0430800,"Milpitas, CA",assault,-0.1515915376100878,-0.6761573677760033
2018-12-01,CA0430800,"Milpitas, CA",assault,-0.14909135425633835,-0.6717724430510419
2019-01-01,CA0430800,"Milpitas, CA",assault,-0.14580056097014094,-0.6633652861463268
2019-02-01,CA0430800,"Milpitas, CA",assault,-0.14183579246157763,-0.6512533769477038
2019-03-01,CA0430800,"Milpitas, CA",assault,-0.1377131601639956,-0.6373267513039114
2019-04-01,CA0430800,"Milpitas, CA",assault,-0.13259103199649047,-0.6188197674704057
2019-05-01,CA0430800,"Milpitas, CA",assault,-0.12711739093223073,-0.5980361990223511
2019-06-01,CA0430800,"Milpitas, CA",assault,-0.12097149339999724,-0.5738215445274886
2019-07-01,CA0430800,"Milpitas, CA",assault,-0.11459212546927766,-0.5479592250848686
2019-08-01,CA0430800,"Milpitas, CA",assault,-0.10759816177775683,-0.5189561558625932
2019-09-01,CA0430800,"Milpitas, CA",assault,-0.10024054843930053,-0.48787191671618046
2019-10-01,CA0430800,"Milpitas, CA",assault,-0.09281677569532043,-0.45603245992639785
2019-11-01,CA0430800,"Milpitas, CA",assault,-0.08487609119594808,-0.4215462248381989
2019-12-01,CA0430800,"Milpitas, CA",assault,-0.07697307371823214,-0.3868593151695663
2020-01-01,CA0430800,"Milpitas, CA",assault,-0.06862502126338832,-0.3498903400735305
2020-02-01,CA0430800,"Milpitas, CA",assault,-0.06013728054387357,-0.3120119313862535
2020-03-01,CA0430800,"Milpitas, CA",assault,-0.05211087261654157,-0.2759642817891308
2020-04-01,CA0430800,"Milpitas, CA",assault,-0.043481676342297604,-0.23700011299669121
2020-05-01,CA0430800,"Milpitas, CA",assault,-0.03512420448086573,-0.19908807633210124
2020-06-01,CA0430800,"Milpitas, CA",assault,-0.02652545807454665,-0.15993177248199153
2020-07-01,CA0430800,"Milpitas, CA",assault,-0.018282471507289344,-0.12227859992317747
2020-08-01,CA0430800,"Milpitas, CA",assault,-0.009889878174337952,-0.08384941694934334
2020-09-01,CA0430800,"Milpitas, CA",assault,-0.0016693859520291454,-0.04614204116144194
2020-10-01,CA0430800,"Milpitas, CA",assault,0.006079324792782614,-0.010561904849419435
2020-11-01,CA0430800,"Milpitas, CA",assault,0.01383561440161607,0.025065366034731085
2020-12-01,CA0430800,"Milpitas, CA",assault,0.021089330493690994,0.05837664857277147
2021-01-01,CA0430800,"Milpitas, CA",assault,0.02832044805045264,0.09155687577391092
2021-02-01,CA0430800,"Milpitas, CA",assault,0.035279177080813184,0.12343891385943628
2021-03-01,CA0430800,"Milpitas, CA",assault,0.04132727513329648,0.15108916040210651
2021-04-01,CA0430800,"Milpitas, CA",assault,0.04775735118331781,0.18039877661817982
2021-05-01,CA0430800,"Milpitas, CA",assault,0.053710451495627254,0.20742551873960657
2021-06-01,CA0430800,"Milpitas, CA",assault,0.05957984333302413,0.23393535041449098
2021-07-01,CA0430800,"Milpitas, CA",assault,0.06498340442079176,0.2581836729980367
2021-08-01,CA0430800,"Milpitas, CA",assault,0.0702777660734224,0.2817512221691576
2021-09-01,CA0430800,"Milpitas, CA",assault,0.07527440146008324,0.3037689034796891
2021-10-01,CA0430800,"Milpitas, CA",assault,0.07982289023351541,0.3235659926654968
2021-11-01,CA0430800,"Milpitas, CA",assault,0.08422285888725867,0.3424264765123155
2021-12-01,CA0430800,"Milpitas, CA",assault,0.08818698664231661,0.35909926268683456
2022-01-01,CA0430800,"Milpitas, CA",assault,0.09197594259099873,0.3746600511073641
2022-02-01,CA0430800,"Milpitas, CA",assault,0.09544888607487323,0.3884893355919239
2022-03-01,CA0430800,"Milpitas, CA",assault,0.09831103696037502,0.3994614258731488
2022-04-01,CA0430800,"Milpitas, CA",assault,0.10117230125855947,0.40989359253984325
2022-05-01,CA0430800,"Milpitas, CA",assault,0.10363017697893717,0.4182392616731878
2022-06-01,CA0430800,"Milpitas, CA",assault,0.10584491641150962,0.42501899205541704
2022-07-01,CA0430800,"Milpitas, CA",assault,0.10767018130767703,0.42976109480255076
2022-08-01,CA0430800,"Milpitas, CA",assault,0.10922404990249213,0.4327458909377384
2022-09-01,CA0430800,"Milpitas, CA",assault,0.11043937609675503,0.4337771100566954
2022-10-01,CA0430800,"Milpitas, CA",assault,0.11130286553554924,0.43301945887959725
2022-11-01,CA0430800,"Milpitas, CA",assault,0.11188487496320221,0.43055949785618886
2022-12-01,CA0430800,"Milpitas, CA",assault,0.11216009901486679,0.4266871412116888
2023-01-01,CA0430800,"Milpitas, CA",assault,0.11215967674239558,0.4212813023646813
2023-02-01,CA0430800,"Milpitas, CA",assault,0.11188276528956465,0.4145873544454233
2023-03-01,CA0430800,"Milpitas, CA",assault,0.11140593463221293,0.4075511939659435
2023-04-01,CA0430800,"Milpitas, CA",assault,0.11063910924044862,0.39879476656868285
2023-05-01,CA0430800,"Milpitas, CA",assault,0.10966995833498316,0.3894822070092552
2023-06-01,CA0430800,"Milpitas, CA",assault,0.10844666263719027,0.3791297485119145
2023-07-01,CA0430800,"Milpitas, CA",assault,0.107060388080642,0.3685364986872983
2023-08-01,CA0430800,"Milpitas, CA",assault,0.10543150714330807,0.35713331140864923
2023-09-01,CA0430800,"Milpitas, CA",assault,0.10361600981705799,0.34540512358743314
2023-10-01,CA0430800,"Milpitas, CA",assault,0.10169377143802194,0.333878469499048
2023-11-01,CA0430800,"Milpitas, CA",assault,0.09954943356267165,0.32192197606581807
2023-12-01,CA0430800,"Milpitas, CA",assault,0.09733358420055005,0.310438237023277
2024-01-01,CA0430800,"Milpitas, CA",assault,0.09491129084258887,0.29879874029680487
2024-02-01,CA0430800,"Milpitas, CA",assault,0.0923672421197228,0.287529316636455
2024-03-01,CA0430800,"Milpitas, CA",assault,0.08988874107653899,0.27744673655004526
2024-04-01,CA0430800,"Milpitas, CA",assault,0.08714636984592516,0.2672936573338749
2024-05-01,CA0430800,"Milpitas, CA",assault,0.08441313122492389,0.2582126350041918
2024-06-01,CA0430800,"Milpitas, CA",assault,0.08151960008720849,0.2497353386005674
2024-07-01,CA0430800,"Milpitas, CA",assault,0.07866469949150812,0.24253989753404603
2024-08-01,CA0430800,"Milpitas, CA",assault,0.0756690476648636,0.23625097071155565
2024-09-01,CA0430800,"Milpitas, CA",assault,0.07263086210310021,0.23110347514850815
2024-10-01,CA0430800,"Milpitas, CA",assault,0.06965213134791526,0.22715658360040436
2024-11-01,CA0430800,"Milpitas, CA",assault,0.06653628483749685,0.22409318984953153
2024-12-01,CA0430800,"Milpitas, CA",assault,0.06348627037044707,0.22205926119517372
2025-01-01,CA0430800,"Milpitas, CA",assault,0.06030076513749982,0.2208652222792029
2025-02-01,CA0430800,"Milpitas, CA",assault,0.05708292626578704,0.22053888580967573
2025-03-01,CA0430800,"Milpitas, CA",assault,0.054150418762498376,0.22094380655054024
2025-04-01,CA0430800,"Milpitas, CA",assault,0.05087675140642922,0.22211567796327003
2025-05-01,CA0430800,"Milpitas, CA",assault,0.04768359198678418,0.22392317360604785
2025-06-01,CA0430800,"Milpitas, CA",assault,0.04436007469745462,0.22643281307388463
2025-07-01,CA0430800,"Milpitas, CA",assault,0.04112254545181315,0.22943101313583192
2025-08-01,CA0430800,"Milpitas, CA",assault,0.03775718045535292,0.2330636736815137
2025-09-01,CA0430800,"Milpitas, CA",assault,0.03437361528696847,0.23718475230529457
2025-10-01,CA0430800,"Milpitas, CA",assault,0.031083814996053505,0.24158569315346412
2025-11-01,CA0430800,"Milpitas, CA",assault,0.027670471051749246,0.24650591216806284
2025-12-01,CA0430800,"Milpitas, CA",assault,0.02435572463549107,0.2515763048570552
2026-01-01,CA0430800,"Milpitas, CA",assault,0.020920604141393184,0.2570809172851991
2026-02-01,CA0430800,"Milpitas, CA",assault,0.017477483571726182,0.26280021897844463
2026-03-01,CA0430800,"Milpitas, CA",assault,0.014362411041771495,0.2681044373649879
2026-04-01,CA0430800,"Milpitas, CA",assault,0.010909774253178739,0.27407911540179875
2026-05-01,CA0430800,"Milpitas, CA",assault,0.007566587401772296,0.27991273289625873
2017-01-01,CA0431100,"Mountain View, CA",assault,-0.08103760518039138,-0.18833324424913833
2017-02-01,CA0431100,"Mountain View, CA",assault,-0.08704632485041763,-0.19460198403909246
2017-03-01,CA0431100,"Mountain View, CA",assault,-0.09244413649403604,-0.2002428997726664
