date,city_id,city_label,crime_type,global_trend_centered,city_trend_se,city_trend_centered
2017-01-01,AL0011200,"Hoover, AL",property,0.17936892685767436,0.042558512693091154,-0.33856940628628074
2017-02-01,AL0011200,"Hoover, AL",property,0.17550767949436263,0.03890542084148627,-0.31444265986297815
2017-03-01,AL0011200,"Hoover, AL",property,0.17201465171329122,0.03600160365405037,-0.29268428429118476
2017-04-01,AL0011200,"Hoover, AL",property,0.16813530416707145,0.03334347675809003,-0.2686688868457612
2017-05-01,AL0011200,"Hoover, AL",property,0.16436305385952021,0.0314452665783085,-0.2455391768689914
2017-06-01,AL0011200,"Hoover, AL",property,0.16044004090029862,0.03028012952343569,-0.22179240096906927
2017-07-01,AL0011200,"Hoover, AL",property,0.15661325913226865,0.029964243038855767,-0.19899815845235214
2017-08-01,AL0011200,"Hoover, AL",property,0.15262121323439537,0.030441602714681607,-0.175676060424367
2017-09-01,AL0011200,"Hoover, AL",property,0.14858436341860504,0.03162646715766459,-0.15262958781356417
2017-10-01,AL0011200,"Hoover, AL",property,0.14462890442534349,0.033300722029908136,-0.13062694378947626
2017-11-01,AL0011200,"Hoover, AL",property,0.1404847624518899,0.0354152594855657,-0.10824051269047885
2017-12-01,AL0011200,"Hoover, AL",property,0.13641319772912386,0.03769229292130058,-0.08695212964222065
2018-01-01,AL0011200,"Hoover, AL",property,0.13213639607235717,0.04015838913619522,-0.06538179638146424
2018-02-01,AL0011200,"Hoover, AL",property,0.12778245559465073,0.0426358144591626,-0.044286006881418594
2018-03-01,AL0011200,"Hoover, AL",property,0.12377811221587809,0.04481273239508668,-0.0256731503062273
2018-04-01,AL0011200,"Hoover, AL",property,0.11925925896057077,0.0470924357279236,-0.005591873715737883
2018-05-01,AL0011200,"Hoover, AL",property,0.11479468572834506,0.04911681605889834,0.013278793663591415
2018-06-01,AL0011200,"Hoover, AL",property,0.11008037776721658,0.050975352162398777,0.03215766905040329
2018-07-01,AL0011200,"Hoover, AL",property,0.10541438021049476,0.052511699171303064,0.04978921123596258
2018-08-01,AL0011200,"Hoover, AL",property,0.10047925001789615,0.053796245043992635,0.06730962909266225
2018-09-01,AL0011200,"Hoover, AL",property,0.09542217708644074,0.054745598962335856,0.08407987777146886
2018-10-01,AL0011200,"Hoover, AL",property,0.09040595896859038,0.05532400390809508,0.09955692783321624
2018-11-01,AL0011200,"Hoover, AL",property,0.08508980458665238,0.055553196286316865,0.11473335534204132
2018-12-01,AL0011200,"Hoover, AL",property,0.07981668655983132,0.055414709989005426,0.1285998356032021
2019-01-01,AL0011200,"Hoover, AL",property,0.07426125435121644,0.054931022374368706,0.14208081680682394
2019-02-01,AL0011200,"Hoover, AL",property,0.06863099138673956,0.054144785907492575,0.15470844390949967
2019-03-01,AL0011200,"Hoover, AL",property,0.06350940785466008,0.053213641182007144,0.1653875100979736
2019-04-01,AL0011200,"Hoover, AL",property,0.05783016982204536,0.051983745837999244,0.17641407422068411
2019-05-01,AL0011200,"Hoover, AL",property,0.05235603373690001,0.050641876950932085,0.1862954256730518
2019-06-01,AL0011200,"Hoover, AL",property,0.04675497696626074,0.049151408013569625,0.19569844595968622
2019-07-01,AL0011200,"Hoover, AL",property,0.04141986957509847,0.04766076084075916,0.20402426579955968
2019-08-01,AL0011200,"Hoover, AL",property,0.03602795751004706,0.04612618200244796,0.21183606458978144
2019-09-01,AL0011200,"Hoover, AL",property,0.03079252126033083,0.044653798043213656,0.2188515967330389
2019-10-01,AL0011200,"Hoover, AL",property,0.02590681371341752,0.043339837636809535,0.22489053213418053
2019-11-01,AL0011200,"Hoover, AL",property,0.021078040805558196,0.0421456114306068,0.2303635912277322
2019-12-01,AL0011200,"Hoover, AL",property,0.01664924783638355,0.04118775930610179,0.2349254506160916
2020-01-01,AL0011200,"Hoover, AL",property,0.01235810171399443,0.04043294417102673,0.2388883589996018
2020-02-01,AL0011200,"Hoover, AL",property,0.008390364922944649,0.03993382706390012,0.24209620064397352
2020-03-01,AL0011200,"Hoover, AL",property,0.005001357687723029,0.0396993264106335,0.24442091228407925
2020-04-01,AL0011200,"Hoover, AL",property,0.0017556588811560303,0.03968248126149908,0.24619104848529272
2020-05-01,AL0011200,"Hoover, AL",property,-9.832227940984595e-4,0.0398683012217032,0.24720840551588008
2020-06-01,AL0011200,"Hoover, AL",property,-0.003364959677012891,0.040228103464699655,0.24754893191899985
2020-07-01,AL0011200,"Hoover, AL",property,-0.005204379759886635,0.04069184464770969,0.24719843543836806
2020-08-01,AL0011200,"Hoover, AL",property,-0.006591191275534314,0.04123773034076829,0.24614167438305934
2020-09-01,AL0011200,"Hoover, AL",property,-0.007422195819912325,0.04179779156465021,0.24438720332304076
2020-10-01,AL0011200,"Hoover, AL",property,-0.007665333654395923,0.042305337972295715,0.24203287790068018
2020-11-01,AL0011200,"Hoover, AL",property,-0.007318643695122695,0.04275856918503224,0.238936098127712
2020-12-01,AL0011200,"Hoover, AL",property,-0.006442062662181058,0.043131069762318744,0.23533361384641616
2021-01-01,AL0011200,"Hoover, AL",property,-0.005030365443115414,0.04346467729536772,0.23102976756803972
2021-02-01,AL0011200,"Hoover, AL",property,-0.003158563992776031,0.043767538027508324,0.22618035070642506
2021-03-01,AL0011200,"Hoover, AL",property,-0.0011179126582270271,0.04403417019275617,0.22136934024708665
2021-04-01,AL0011200,"Hoover, AL",property,0.0014785209646808184,0.04434315636840005,0.2156079183798596
2021-05-01,AL0011200,"Hoover, AL",property,0.004278706266226173,0.044675440802166476,0.2096388328736536
2021-06-01,AL0011200,"Hoover, AL",property,0.007416108643438335,0.045070622494112894,0.20310865282472435
2021-07-01,AL0011200,"Hoover, AL",property,0.010637377735728926,0.04551546564564412,0.1964812843774988
2021-08-01,AL0011200,"Hoover, AL",property,0.014104051192843414,0.04604687052842171,0.18935941109882926
2021-09-01,AL0011200,"Hoover, AL",property,0.01765693016686143,0.04665229330515254,0.18200469791799812
2021-10-01,AL0011200,"Hoover, AL",property,0.02112578222133088,0.04730367523127005,0.17470861133345128
2021-11-01,AL0011200,"Hoover, AL",property,0.024688650536808687,0.048033239711711376,0.16702925370288746
2021-12-01,AL0011200,"Hoover, AL",property,0.02806473533733378,0.04877798748391107,0.15950467165986915
2022-01-01,AL0011200,"Hoover, AL",property,0.0314258953198685,0.049566279236471604,0.15167773453153277
2022-02-01,AL0011200,"Hoover, AL",property,0.03460341882261453,0.05034815350729777,0.14384365464350868
2022-03-01,AL0011200,"Hoover, AL",property,0.03727012313755029,0.051025151972430814,0.13679960971521332
2022-04-01,AL0011200,"Hoover, AL",property,0.03994709487890802,0.051714457135197525,0.12907827455027476
2022-05-01,AL0011200,"Hoover, AL",property,0.04221229339537125,0.0522929115439739,0.12172515375965531
2022-06-01,AL0011200,"Hoover, AL",property,0.04416351829829779,0.05276886829909331,0.11429454742065026
