date,city_id,city_label,crime_type,global_trend_centered,city_trend_se,city_trend_centered
2024-03-01,TX0201000,"Pearland, TX",murder,-0.008397310998844887,0.1571678193835533,0.015978047500823322
2024-04-01,TX0201000,"Pearland, TX",murder,-0.020478466529745276,0.15859845330645514,0.007672673762758819
2024-05-01,TX0201000,"Pearland, TX",murder,-0.03234936706402536,0.15966094357975968,-0.0010105461038865116
2024-06-01,TX0201000,"Pearland, TX",murder,-0.04479679945950288,0.1603239099766214,-0.010696134531196222
2024-07-01,TX0201000,"Pearland, TX",murder,-0.05701329410321776,0.16046110408438283,-0.020802903564488773
2024-08-01,TX0201000,"Pearland, TX",murder,-0.06980811833301104,0.1600353426733725,-0.03203615840143392
2024-09-01,TX0201000,"Pearland, TX",murder,-0.08276939229547686,0.15909330921446524,-0.04404796914210074
2024-10-01,TX0201000,"Pearland, TX",murder,-0.09546342521219131,0.15779620358223642,-0.05637795959438208
2024-11-01,TX0201000,"Pearland, TX",murder,-0.10872861426951985,0.1561973389758684,-0.06981130996469176
2024-12-01,TX0201000,"Pearland, TX",murder,-0.12170160587046475,0.15456057183480085,-0.0834461083431588
2025-01-01,TX0201000,"Pearland, TX",murder,-0.1352393944470034,0.1529703268493604,-0.09815452213127607
2025-02-01,TX0201000,"Pearland, TX",murder,-0.1489037161275295,0.15170152836416853,-0.11345478484306426
2025-03-01,TX0201000,"Pearland, TX",murder,-0.1613477147062028,0.15102792075745908,-0.12775161734656315
2025-04-01,TX0201000,"Pearland, TX",murder,-0.17523051323272654,0.1510260398236638,-0.1440737888085053
2025-05-01,TX0201000,"Pearland, TX",murder,-0.18876368227934925,0.15197776599399884,-0.16032877437781323
2025-06-01,TX0201000,"Pearland, TX",murder,-0.20284156144108856,0.15414400229519903,-0.17756342060202712
2025-07-01,TX0201000,"Pearland, TX",murder,-0.21654836550131407,0.1575335041273482,-0.19463057067748046
2025-08-01,TX0201000,"Pearland, TX",murder,-0.23079000972261632,0.16247288861648038,-0.21263121545212726
2025-09-01,TX0201000,"Pearland, TX",murder,-0.24510287773235184,0.1689137659447416,-0.23096500405391573
2025-10-01,TX0201000,"Pearland, TX",murder,-0.25901423710586435,0.1765601546232585,-0.24898894597422405
2025-11-01,TX0201000,"Pearland, TX",murder,-0.27344364012663647,0.18585622840752036,-0.2678678181840013
2025-12-01,TX0201000,"Pearland, TX",murder,-0.2874526226193854,0.19610512214847067,-0.28634838478373226
2026-01-01,TX0201000,"Pearland, TX",murder,-0.3019672450755415,0.2078656216620813,-0.3056258643896612
2026-02-01,TX0201000,"Pearland, TX",murder,-0.3165131746914458,0.2206765529044262,-0.3250497808426811
2026-03-01,TX0201000,"Pearland, TX",murder,-0.3296716155780963,0.23303090100748713,-0.34268836264080527
2026-04-01,TX0201000,"Pearland, TX",murder,-0.3442547855654787,0.24744536502500505,-0.3622864680853297
2026-05-01,TX0201000,"Pearland, TX",murder,-0.3583750656626936,0.26200728278408875,-0.38128762072407696
2017-01-01,TX0210200,"College Station, TX",murder,0.08690138177098738,0.1154887175035532,0.07208325384363867
2017-02-01,TX0210200,"College Station, TX",murder,0.06813138895962112,0.10984145246242773,0.052553170928709037
2017-03-01,TX0210200,"College Station, TX",murder,0.0512601995182127,0.10594581282393918,0.03499809680460331
2017-04-01,TX0210200,"College Station, TX",murder,0.03276373449626391,0.1031019754441118,0.015750337865112485
2017-05-01,TX0210200,"College Station, TX",murder,0.015136593356411154,0.10188400480416632,-0.0025950935055938373
2017-06-01,TX0210200,"College Station, TX",murder,-0.002700005190503063,0.10218634643559603,-0.021161765792475862
2017-07-01,TX0210200,"College Station, TX",murder,-0.019503073451396347,0.10387520117664995,-0.03865662350946408
2017-08-01,TX0210200,"College Station, TX",murder,-0.03629645452349628,0.10686763007366791,-0.05614653023127225
2017-09-01,TX0210200,"College Station, TX",murder,-0.05241276417109475,0.1108823449047382,-0.07293759206924655
2017-10-01,TX0210200,"College Station, TX",murder,-0.06727127766443353,0.11549280690065868,-0.0884253614622228
2017-11-01,TX0210200,"College Station, TX",murder,-0.08176620111623478,0.12075816996461766,-0.10354289609664669
2017-12-01,TX0210200,"College Station, TX",murder,-0.09487013877503614,0.12612156358459817,-0.11721966549628071
2018-01-01,TX0210200,"College Station, TX",murder,-0.1073603250312587,0.1317402673966973,-0.13026799401468558
2018-02-01,TX0210200,"College Station, TX",murder,-0.11868479869341364,0.13726070857975964,-0.14211312261517506
2018-03-01,TX0210200,"College Station, TX",murder,-0.12782904825530572,0.14203518984027166,-0.15169277168502937
2018-04-01,TX0210200,"College Station, TX",murder,-0.1366613798361076,0.1469663242503169,-0.1609656151759804
2018-05-01,TX0210200,"College Station, TX",murder,-0.14382622011868662,0.15128148783173728,-0.16851229598264972
2018-06-01,TX0210200,"College Station, TX",murder,-0.14970486366838287,0.1551759303582499,-0.17473646588573288
2018-07-01,TX0210200,"College Station, TX",murder,-0.15382580375967692,0.15832428887224811,-0.1791413598755316
2018-08-01,TX0210200,"College Station, TX",murder,-0.15636740827848783,0.16087321785943218,-0.18192117727828183
2018-09-01,TX0210200,"College Station, TX",murder,-0.15706622877873144,0.16265652349721882,-0.18279894987928458
2018-10-01,TX0210200,"College Station, TX",murder,-0.1558946778281438,0.1636207035768857,-0.18174115536458046
2018-11-01,TX0210200,"College Station, TX",murder,-0.15267829057651916,0.1638137038756707,-0.17857781382677373
2018-12-01,TX0210200,"College Station, TX",murder,-0.14757155630603513,0.16324398738130916,-0.17345734760928266
2019-01-01,TX0210200,"College Station, TX",murder,-0.14034709994042238,0.16198628958625325,-0.16615008485182514
2019-02-01,TX0210200,"College Station, TX",murder,-0.13130213071482544,0.1601908360465193,-0.15695152438248705
2019-03-01,TX0210200,"College Station, TX",murder,-0.12170132951457369,0.15823070451747467,-0.14715027729423547
2019-04-01,TX0210200,"College Station, TX",murder,-0.10963531607870003,0.15582529244020069,-0.13479303942483511
2019-05-01,TX0210200,"College Station, TX",murder,-0.09666755903822022,0.1533995604019452,-0.1214731512513918
2019-06-01,TX0210200,"College Station, TX",murder,-0.08208988912720905,0.15093436282319966,-0.10645794165164979
2019-07-01,TX0210200,"College Station, TX",murder,-0.06699246095611677,0.1487165600030322,-0.09086481106395361
2019-08-01,TX0210200,"College Station, TX",murder,-0.05052512718364355,0.14671721642290564,-0.07380953887176211
2019-09-01,TX0210200,"College Station, TX",murder,-0.03333583885730995,0.14511480344503938,-0.055954315072025196
2019-10-01,TX0210200,"College Station, TX",murder,-0.016164951197501054,0.14401144674150818,-0.03806371680812326
2019-11-01,TX0210200,"College Station, TX",murder,0.001975913769664217,0.14337395176281711,-0.019100358951774865
2019-12-01,TX0210200,"College Station, TX",murder,0.019766717881726237,0.14324954596631576,-4.3636118368084453e-4
2020-01-01,TX0210200,"College Station, TX",murder,0.03823716687604595,0.14360194095764492,0.019017221591386857
2020-02-01,TX0210200,"College Station, TX",murder,0.05663674296745036,0.14438181710895287,0.038483133549650717
2020-03-01,TX0210200,"College Station, TX",murder,0.07364278843991379,0.1454185276827008,0.05656297667275645
2020-04-01,TX0210200,"College Station, TX",murder,0.09144885152145399,0.14674875728804007,0.07559940785582064
2020-05-01,TX0210200,"College Station, TX",murder,0.10816571030835398,0.14813723502267498,0.0935891017389281
2020-06-01,TX0210200,"College Station, TX",murder,0.12475147418296828,0.14954478094805013,0.1115760498249827
2020-07-01,TX0210200,"College Station, TX",murder,0.13998643408557854,0.15075294501787004,0.12825112661200322
2020-08-01,TX0210200,"College Station, TX",murder,0.15472990613958792,0.15171314808749375,0.14457068246315252
2020-09-01,TX0210200,"College Station, TX",murder,0.1682987651057548,0.15225898177291192,0.1598060735341793
2020-10-01,TX0210200,"College Station, TX",murder,0.18016022644182073,0.15229148677645726,0.17336742004738248
2020-11-01,TX0210200,"College Station, TX",murder,0.19098481877821882,0.15175522287808,0.1860378864724126
2020-12-01,TX0210200,"College Station, TX",murder,0.20009365868941842,0.15074984984006365,0.19701244482124203
2021-01-01,TX0210200,"College Station, TX",murder,0.20814854176363973,0.1493202621570956,0.20706827567291342
2021-02-01,TX0210200,"College Station, TX",murder,0.21487901820060706,0.14762100800591535,0.21586479225103972
2021-03-01,TX0210200,"College Station, TX",murder,0.21986641309471722,0.14596831925315756,0.22276654782518968
2021-04-01,TX0210200,"College Station, TX",murder,0.22423105856420733,0.14413652834637317,0.22929558253785665
2021-05-01,TX0210200,"College Station, TX",murder,0.2273482223644976,0.14248571454384454,0.2345438374781974
2021-06-01,TX0210200,"College Station, TX",murder,0.229480255009749,0.14102827341381033,0.23890673966468512
2021-07-01,TX0210200,"College Station, TX",murder,0.23054181256071793,0.13995917465906513,0.24214640668462195
2021-08-01,TX0210200,"College Station, TX",murder,0.23065820511494017,0.1392887224783865,0.2445243596951201
2021-09-01,TX0210200,"College Station, TX",murder,0.2298334065123271,0.13911210749873468,0.2459630029946709
2021-10-01,TX0210200,"College Station, TX",murder,0.22819185522576646,0.13942868643838993,0.24650496470533056
2021-11-01,TX0210200,"College Station, TX",murder,0.22567865409696175,0.14024208192883428,0.24623191896359842
2021-12-01,TX0210200,"College Station, TX",murder,0.2225081516882188,0.14145095110621014,0.2452050767714944
2022-01-01,TX0210200,"College Station, TX",murder,0.21852352076642845,0.143055362263324,0.24340152533866366
2022-02-01,TX0210200,"College Station, TX",murder,0.21387426457697245,0.14491490721730674,0.24088961088392935
2022-03-01,TX0210200,"College Station, TX",murder,0.20915028745396214,0.14671068908040108,0.23805085407237137
2022-04-01,TX0210200,"College Station, TX",murder,0.20339091322624725,0.14870426773840573,0.23432004239239923
2022-05-01,TX0210200,"College Station, TX",murder,0.1973388383530459,0.15051413482526804,0.23016399270224852
2022-06-01,TX0210200,"College Station, TX",murder,0.190645130770287,0.15213052217604153,0.2253511783783626
2022-07-01,TX0210200,"College Station, TX",murder,0.18379384913407826,0.1533323570005745,0.2202356987183851
2022-08-01,TX0210200,"College Station, TX",murder,0.17638278092947957,0.15409160612034117,0.21452206510076977
2022-09-01,TX0210200,"College Station, TX",murder,0.1686817523865365,0.15429472113113524,0.20841165898959169
2022-10-01,TX0210200,"College Station, TX",murder,0.16096566243345478,0.15401279311084007,0.2021251171567009
2022-11-01,TX0210200,"College Station, TX",murder,0.15272471158449363,0.15332316348916844,0.1952397443102818
2022-12-01,TX0210200,"College Station, TX",murder,0.14449498354638912,0.15237504246550138,0.18819631922686675
2023-01-01,TX0210200,"College Station, TX",murder,0.13573243629440057,0.1512223428906205,0.18052168773127342
2023-02-01,TX0210200,"College Station, TX",murder,0.12671183850211065,0.1500152862867308,0.17244048048323357
2023-03-01,TX0210200,"College Station, TX",murder,0.11834633866023658,0.14897786092541632,0.16478879479134534
2023-04-01,TX0210200,"College Station, TX",murder,0.10884768827957103,0.1479897959005736,0.15592358454296296
2023-05-01,TX0210200,"College Station, TX",murder,0.09942278204329114,0.1472818900810106,0.146947069226524
2023-06-01,TX0210200,"College Station, TX",murder,0.08944789938011155,0.1468811101942504,0.13725722198464396
2023-07-01,TX0210200,"College Station, TX",murder,0.07957099056542738,0.14686093703132477,0.1274757554258219
2023-08-01,TX0210200,"College Station, TX",murder,0.06913820152272443,0.1472420796203626,0.11694697927651276
2023-09-01,TX0210200,"College Station, TX",murder,0.05847972900084564,0.14802437815144862,0.1059863851123648
2023-10-01,TX0210200,"College Station, TX",murder,0.047954655355226805,0.14912878163196605,0.09496473362018598
2023-11-01,TX0210200,"College Station, TX",murder,0.03686591552062879,0.15056709314060449,0.08314365553087555
2023-12-01,TX0210200,"College Station, TX",murder,0.02593332152543759,0.1521665939365514,0.07128236221728379
2024-01-01,TX0210200,"College Station, TX",murder,0.014432640281109244,0.15393391311817423,0.05858650828887946
2024-02-01,TX0210200,"College Station, TX",murder,0.002729634804547132,0.15570477307694577,0.04544061905249386
2024-03-01,TX0210200,"College Station, TX",murder,-0.008397310998844887,0.1572586793382398,0.03273216189656125
2024-04-01,TX0210200,"College Station, TX",murder,-0.020478466529745276,0.15869664777255488,0.018704750978217888
2024-05-01,TX0210200,"College Station, TX",murder,-0.03234936706402536,0.1597630872544749,0.004691064940724132
2024-06-01,TX0210200,"College Station, TX",murder,-0.04479679945950288,0.1604273099526641,-0.010246734454709028
2024-07-01,TX0210200,"College Station, TX",murder,-0.05701329410321776,0.1605634654605741,-0.025148357041288705
2024-08-01,TX0210200,"College Station, TX",murder,-0.06980811833301104,0.1601348785846231,-0.04100657867917512
2024-09-01,TX0210200,"College Station, TX",murder,-0.08276939229547686,0.15918889580612808,-0.05731464806332198
2024-10-01,TX0210200,"College Station, TX",murder,-0.09546342521219131,0.1578875135820758,-0.0735043779023723
2024-11-01,TX0210200,"College Station, TX",murder,-0.10872861426951985,0.15628438771774614,-0.09063380949770306
2024-12-01,TX0210200,"College Station, TX",murder,-0.12170160587046475,0.15464425527738446,-0.10757745424779763
2025-01-01,TX0210200,"College Station, TX",murder,-0.1352393944470034,0.15305195582594322,-0.12544361444809304
2025-02-01,TX0210200,"College Station, TX",murder,-0.1489037161275295,0.1517831906792656,-0.1436517435464033
2025-03-01,TX0210200,"College Station, TX",murder,-0.1613477147062028,0.15111191270041224,-0.1603735439878431
2025-04-01,TX0210200,"College Station, TX",murder,-0.17523051323272654,0.15111562990076713,-0.17917212952729145
2025-05-01,TX0210200,"College Station, TX",murder,-0.18876368227934925,0.1520761214666084,-0.19762971219364722
2025-06-01,TX0210200,"College Station, TX",murder,-0.20284156144108856,0.15425502000232313,-0.21695552347676106
2025-07-01,TX0210200,"College Station, TX",murder,-0.21654836550131407,0.15766017727771256,-0.2358823728597823
2025-08-01,TX0210200,"College Station, TX",murder,-0.23079000972261632,0.16261894173147115,-0.2556507762803424
2025-09-01,TX0210200,"College Station, TX",murder,-0.24510287773235184,0.1690819677967076,-0.27561166941050885
2025-10-01,TX0210200,"College Station, TX",murder,-0.25901423710586435,0.1767518834416321,-0.2950913508419273
2025-11-01,TX0210200,"College Station, TX",murder,-0.27344364012663647,0.1860738665970616,-0.31536719198212637
2025-12-01,TX0210200,"College Station, TX",murder,-0.2874526226193854,0.19634889429128471,-0.3351107100654058
2026-01-01,TX0210200,"College Station, TX",murder,-0.3019672450755415,0.20813707296026757,-0.3556168656094165
2026-02-01,TX0210200,"College Station, TX",murder,-0.3165131746914458,0.22097603388441553,-0.3762076320147898
2026-03-01,TX0210200,"College Station, TX",murder,-0.3296716155780963,0.23335578794229517,-0.3948602872369342
2026-04-01,TX0210200,"College Station, TX",murder,-0.3442547855654787,0.2477983046722221,-0.4155516996265938
2026-05-01,TX0210200,"College Station, TX",murder,-0.3583750656626936,0.2623871677689386,-0.435596011082918
2017-01-01,TX0310000,"Cameron, TX",murder,0.08690138177098738,0.11406476636166811,0.07902261838720115
2017-02-01,TX0310000,"Cameron, TX",murder,0.06813138895962112,0.1083912658097205,0.053134783542498454
2017-03-01,TX0310000,"Cameron, TX",murder,0.0512601995182127,0.10446175607078863,0.02984940473580089
2017-04-01,TX0310000,"Cameron, TX",murder,0.03276373449626391,0.10157209043310457,0.0042843519601021285
2017-05-01,TX0310000,"Cameron, TX",murder,0.015136593356411154,0.10030500568485681,-0.02013425928749335
2017-06-01,TX0310000,"Cameron, TX",murder,-0.002700005190503063,0.10055530230026857,-0.044920623117070235
2017-07-01,TX0310000,"Cameron, TX",murder,-0.019503073451396347,0.10219506445929367,-0.06836677028909399
2017-08-01,TX0310000,"Cameron, TX",murder,-0.03629645452349628,0.10513942221743118,-0.09192206397527869
2017-09-01,TX0310000,"Cameron, TX",murder,-0.05241276417109475,0.10910906026828723,-0.11467836566241019
2017-10-01,TX0310000,"Cameron, TX",murder,-0.06727127766443353,0.11367850925355526,-0.13582980116182242
2017-11-01,TX0310000,"Cameron, TX",murder,-0.08176620111623478,0.11890384728475593,-0.1566727528670544
2017-12-01,TX0310000,"Cameron, TX",murder,-0.09487013877503614,0.12423061014222485,-0.17575366522401126
2018-01-01,TX0310000,"Cameron, TX",murder,-0.1073603250312587,0.1298136817745387,-0.19423088575007164
2018-02-01,TX0310000,"Cameron, TX",murder,-0.11868479869341364,0.13530100033959047,-0.21133248325890008
2018-03-01,TX0310000,"Cameron, TX",murder,-0.12782904825530572,0.14004804890793154,-0.2254995284342005
2018-04-01,TX0310000,"Cameron, TX",murder,-0.1366613798361076,0.1449519877424224,-0.2396602226476805
2018-05-01,TX0310000,"Cameron, TX",murder,-0.14382622011868662,0.1492444398372844,-0.2517325815293727
2018-06-01,TX0310000,"Cameron, TX",murder,-0.14970486366838287,0.1531195605417611,-0.2624077156983038
2018-07-01,TX0310000,"Cameron, TX",murder,-0.15382580375967692,0.15625356140825533,-0.2708880578285271
2018-08-01,TX0310000,"Cameron, TX",murder,-0.15636740827848783,0.15879237108534372,-0.27762525075563893
2018-09-01,TX0310000,"Cameron, TX",murder,-0.15706622877873144,0.16057043840417456,-0.2821878286664674
2018-10-01,TX0310000,"Cameron, TX",murder,-0.1558946778281438,0.16153410342263624,-0.2844226583669922
2018-11-01,TX0310000,"Cameron, TX",murder,-0.15267829057651916,0.161730954870457,-0.28436501519749413
2018-12-01,TX0310000,"Cameron, TX",murder,-0.14757155630603513,0.16116852844864363,-0.2819497864849225
2019-01-01,TX0310000,"Cameron, TX",murder,-0.14034709994042238,0.15992066006262295,-0.27711593810154866
2019-02-01,TX0310000,"Cameron, TX",murder,-0.13130213071482544,0.1581358024859256,-0.2700521459756011
2019-03-01,TX0310000,"Cameron, TX",murder,-0.12170132951457369,0.1561846152678246,-0.2618784432336714
2019-04-01,TX0310000,"Cameron, TX",murder,-0.10963531607870003,0.15378708770884097,-0.2509797009030539
2019-05-01,TX0310000,"Cameron, TX",murder,-0.09666755903822022,0.1513658199205401,-0.23871717126538883
2019-06-01,TX0310000,"Cameron, TX",murder,-0.08208988912720905,0.1489009915009507,-0.22441748748386559
2019-07-01,TX0310000,"Cameron, TX",murder,-0.06699246095611677,0.14667882549183295,-0.20914117927284437
