month,city_id,city_label,crime_type,global_season_centered,city_season_centered,city_season_se
1,AL0011200,"Hoover, AL",violent,-0.08833770097035916,-0.04583337017250319,0.039856315547858574
2,AL0011200,"Hoover, AL",violent,-0.11919255120067358,-0.10695585000528748,0.03987201763929289
3,AL0011200,"Hoover, AL",violent,-0.08349324284739391,-0.11471422314041846,0.03989064599739731
4,AL0011200,"Hoover, AL",violent,0.0018861775344930175,-0.031086250372454587,0.039921191412547546
5,AL0011200,"Hoover, AL",violent,0.061378368913264515,0.0544356392157896,0.03989064599739732
6,AL0011200,"Hoover, AL",violent,0.0731202394301756,0.08148762641296398,0.03987201763929289
7,AL0011200,"Hoover, AL",violent,0.07742077716314569,0.09163578021069345,0.039856315547858574
8,AL0011200,"Hoover, AL",violent,0.08304573516707066,0.10284436332667722,0.03987201763929289
9,AL0011200,"Hoover, AL",violent,0.05826335062100446,0.06480032642361795,0.03989064599739732
10,AL0011200,"Hoover, AL",violent,0.009030746272720444,-0.014716159665735671,0.039921191412547546
11,AL0011200,"Hoover, AL",violent,-0.02523155287966163,-0.05032415253717937,0.03989064599739731
12,AL0011200,"Hoover, AL",violent,-0.0478903472037861,-0.031573729696163455,0.03987201763929289
1,AR0040100,"Bentonville, AR",violent,-0.08833770097035916,-0.07677808727282262,0.03794218068023088
2,AR0040100,"Bentonville, AR",violent,-0.11919255120067358,-0.11924608533006505,0.03800987617983963
3,AR0040100,"Bentonville, AR",violent,-0.08349324284739391,-0.10432969375402215,0.03796818456961544
4,AR0040100,"Bentonville, AR",violent,0.0018861775344930175,-0.0202856243074338,0.038006944846734524
5,AR0040100,"Bentonville, AR",violent,0.061378368913264515,0.048566378630745345,0.03796818456961544
6,AR0040100,"Bentonville, AR",violent,0.0731202394301756,0.057807672246294454,0.03800987617983963
7,AR0040100,"Bentonville, AR",violent,0.07742077716314569,0.06195734901104989,0.03794218068023087
8,AR0040100,"Bentonville, AR",violent,0.08304573516707066,0.09129807732336463,0.03800987617983963
9,AR0040100,"Bentonville, AR",violent,0.05826335062100446,0.09120242400909448,0.03796818456961545
10,AR0040100,"Bentonville, AR",violent,0.009030746272720444,0.03510636256920653,0.038006944846734524
11,AR0040100,"Bentonville, AR",violent,-0.02523155287966163,-0.020618370624044976,0.03796818456961544
12,AR0040100,"Bentonville, AR",violent,-0.0478903472037861,-0.044680402501366755,0.03800987617983963
1,AR0230100,"Conway, AR",violent,-0.08833770097035916,-0.0475768808869509,0.033793472242550464
2,AR0230100,"Conway, AR",violent,-0.11919255120067358,-0.101495444949645,0.03382477414225199
3,AR0230100,"Conway, AR",violent,-0.08349324284739391,-0.07831610526338999,0.03383790350478709
4,AR0230100,"Conway, AR",violent,0.0018861775344930175,0.03809523558927949,0.03381201169253197
5,AR0230100,"Conway, AR",violent,0.061378368913264515,0.10324698780447529,0.0338379035047871
6,AR0230100,"Conway, AR",violent,0.0731202394301756,0.059704294877266875,0.03382477414225199
7,AR0230100,"Conway, AR",violent,0.07742077716314569,0.023583371032965823,0.03379347224255046
8,AR0230100,"Conway, AR",violent,0.08304573516707066,0.05332251989142577,0.03382477414225199
9,AR0230100,"Conway, AR",violent,0.05826335062100446,0.05413669005915581,0.0338379035047871
10,AR0230100,"Conway, AR",violent,0.009030746272720444,-0.014101725735294404,0.03381201169253197
11,AR0230100,"Conway, AR",violent,-0.02523155287966163,-0.05507406274625605,0.03383790350478709
12,AR0230100,"Conway, AR",violent,-0.0478903472037861,-0.035524879673032715,0.03382477414225199
1,AR0600200,"Little Rock, AR",violent,-0.08833770097035916,-0.09468777601665407,0.02709083906755879
2,AR0600200,"Little Rock, AR",violent,-0.11919255120067358,-0.15447972920949565,0.02713856397603633
3,AR0600200,"Little Rock, AR",violent,-0.08349324284739391,-0.1060837404215149,0.02714232675158536
4,AR0600200,"Little Rock, AR",violent,0.0018861775344930175,0.014329500099017647,0.027155773854997844
5,AR0600200,"Little Rock, AR",violent,0.061378368913264515,0.08768397522914116,0.027142326751585365
6,AR0600200,"Little Rock, AR",violent,0.0731202394301756,0.08970168362664042,0.02713856397603633
7,AR0600200,"Little Rock, AR",violent,0.07742077716314569,0.08307733264208958,0.027090839067558787
8,AR0600200,"Little Rock, AR",violent,0.08304573516707066,0.07845835796636057,0.02713856397603633
9,AR0600200,"Little Rock, AR",violent,0.05826335062100446,0.04167281255294428,0.027142326751585365
10,AR0600200,"Little Rock, AR",violent,0.009030746272720444,-0.00271905672445318,0.027155773854997844
11,AR0600200,"Little Rock, AR",violent,-0.02523155287966163,-0.011662603986006097,0.02714232675158536
12,AR0600200,"Little Rock, AR",violent,-0.0478903472037861,-0.02529075575806975,0.02713856397603633
1,AR0600300,"North Little Rock, AR",violent,-0.08833770097035916,-0.09986886668810352,0.03127764697214621
2,AR0600300,"North Little Rock, AR",violent,-0.11919255120067358,-0.17354274838193065,0.031349133044619164
3,AR0600300,"North Little Rock, AR",violent,-0.08349324284739391,-0.10207350870391904,0.03131454675029853
4,AR0600300,"North Little Rock, AR",violent,0.0018861775344930175,0.05289391681778626,0.03133661705226884
5,AR0600300,"North Little Rock, AR",violent,0.061378368913264515,0.11358056074383302,0.03131454675029854
6,AR0600300,"North Little Rock, AR",violent,0.0731202394301756,0.08013942866654081,0.031349133044619164
7,AR0600300,"North Little Rock, AR",violent,0.07742077716314569,0.07925203304687442,0.0312776469721462
8,AR0600300,"North Little Rock, AR",violent,0.08304573516707066,0.10228849285911913,0.03134913304461917
9,AR0600300,"North Little Rock, AR",violent,0.05826335062100446,0.05143608682233663,0.03131454675029854
10,AR0600300,"North Little Rock, AR",violent,0.009030746272720444,-0.03227708317655717,0.03133661705226884
11,AR0600300,"North Little Rock, AR",violent,-0.02523155287966163,-0.04232630522102156,0.03131454675029853
12,AR0600300,"North Little Rock, AR",violent,-0.0478903472037861,-0.029502006784958353,0.031349133044619164
1,AR0660100,"Fort Smith, AR",violent,-0.08833770097035916,-0.11122324567511013,0.030320582190313326
2,AR0660100,"Fort Smith, AR",violent,-0.11919255120067358,-0.16677925253586665,0.03038159291549546
3,AR0660100,"Fort Smith, AR",violent,-0.08349324284739391,-0.11143919426931416,0.030364316502745906
4,AR0660100,"Fort Smith, AR",violent,0.0018861775344930175,0.00415213435508652,0.030373555481693796
5,AR0660100,"Fort Smith, AR",violent,0.061378368913264515,0.06884382728132764,0.03036431650274591
6,AR0660100,"Fort Smith, AR",violent,0.0731202394301756,0.07429723613667946,0.03038159291549546
7,AR0660100,"Fort Smith, AR",violent,0.07742077716314569,0.08280880287620401,0.03032058219031332
8,AR0660100,"Fort Smith, AR",violent,0.08304573516707066,0.09350282946064294,0.030381592915495463
9,AR0660100,"Fort Smith, AR",violent,0.05826335062100446,0.06657721399299657,0.030364316502745913
10,AR0660100,"Fort Smith, AR",violent,0.009030746272720444,0.024262308443819585,0.030373555481693796
11,AR0660100,"Fort Smith, AR",violent,-0.02523155287966163,0.004432595793896004,0.030364316502745906
12,AR0660100,"Fort Smith, AR",violent,-0.0478903472037861,-0.029435255860361803,0.03038159291549546
1,AR0720100,"Fayetteville, AR",violent,-0.08833770097035916,-0.12480150299582177,0.032506197389155014
2,AR0720100,"Fayetteville, AR",violent,-0.11919255120067358,-0.14639877389054706,0.03259127638974178
3,AR0720100,"Fayetteville, AR",violent,-0.08349324284739391,-0.0854335707639737,0.03252189796533552
4,AR0720100,"Fayetteville, AR",violent,0.0018861775344930175,0.014788506501319285,0.03255920544890089
5,AR0720100,"Fayetteville, AR",violent,0.061378368913264515,0.07151836623957362,0.03252189796533553
6,AR0720100,"Fayetteville, AR",violent,0.0731202394301756,0.07296965596562793,0.03259127638974178
7,AR0720100,"Fayetteville, AR",violent,0.07742077716314569,0.07084277913648342,0.03250619738915501
8,AR0720100,"Fayetteville, AR",violent,0.08304573516707066,0.08204352675078255,0.03259127638974178
9,AR0720100,"Fayetteville, AR",violent,0.05826335062100446,0.07503704748354756,0.03252189796533553
10,AR0720100,"Fayetteville, AR",violent,0.009030746272720444,0.03917021735801906,0.03255920544890089
11,AR0720100,"Fayetteville, AR",violent,-0.02523155287966163,-0.007163119099809176,0.03252189796533552
12,AR0720100,"Fayetteville, AR",violent,-0.0478903472037861,-0.06257313268520173,0.03259127638974178
1,AZ0070100,"Avondale, AZ",violent,-0.08833770097035916,-0.01747933984064452,0.034270946557533294
2,AZ0070100,"Avondale, AZ",violent,-0.11919255120067358,-0.07421278795519061,0.03424077428393505
3,AZ0070100,"Avondale, AZ",violent,-0.08349324284739391,-0.08313099539190831,0.03431038918196387
4,AZ0070100,"Avondale, AZ",violent,0.0018861775344930175,0.012327895513109664,0.03428125816398065
5,AZ0070100,"Avondale, AZ",violent,0.061378368913264515,0.08177258419949274,0.03431038918196388
6,AZ0070100,"Avondale, AZ",violent,0.0731202394301756,0.05213031906874068,0.03424077428393505
7,AZ0070100,"Avondale, AZ",violent,0.07742077716314569,0.030937857450816997,0.03427094655753329
8,AZ0070100,"Avondale, AZ",violent,0.08304573516707066,0.07341264632562183,0.03424077428393505
9,AZ0070100,"Avondale, AZ",violent,0.05826335062100446,0.06887233615216708,0.03431038918196388
10,AZ0070100,"Avondale, AZ",violent,0.009030746272720444,-0.025786413123282118,0.03428125816398065
11,AZ0070100,"Avondale, AZ",violent,-0.02523155287966163,-0.08097244256992397,0.03431038918196387
12,AZ0070100,"Avondale, AZ",violent,-0.0478903472037861,-0.03787165982899949,0.03424077428393505
1,AZ0070300,"Buckeye, AZ",violent,-0.08833770097035916,-0.06803513093962402,0.03743260178858358
2,AZ0070300,"Buckeye, AZ",violent,-0.11919255120067358,-0.10206931624407471,0.037486170064058175
3,AZ0070300,"Buckeye, AZ",violent,-0.08349324284739391,-0.07724168128788399,0.037448326907429864
4,AZ0070300,"Buckeye, AZ",violent,0.0018861775344930175,0.009308468074973753,0.03745683176870276
5,AZ0070300,"Buckeye, AZ",violent,0.061378368913264515,0.0686461401921119,0.03744832690742987
6,AZ0070300,"Buckeye, AZ",violent,0.0731202394301756,0.06017197020448667,0.037486170064058175
7,AZ0070300,"Buckeye, AZ",violent,0.07742077716314569,0.045106405483836695,0.037432601788583576
8,AZ0070300,"Buckeye, AZ",violent,0.08304573516707066,0.06057863145831009,0.037486170064058175
9,AZ0070300,"Buckeye, AZ",violent,0.05826335062100446,0.05867972195790669,0.03744832690742987
10,AZ0070300,"Buckeye, AZ",violent,0.009030746272720444,0.013620257380813568,0.03745683176870276
11,AZ0070300,"Buckeye, AZ",violent,-0.02523155287966163,-0.027155455406347322,0.037448326907429864
12,AZ0070300,"Buckeye, AZ",violent,-0.0478903472037861,-0.04161001087450936,0.037486170064058175
1,AZ0070500,"Chandler, AZ",violent,-0.08833770097035916,-0.1332776364012379,0.03237950781563
2,AZ0070500,"Chandler, AZ",violent,-0.11919255120067358,-0.13095342251013942,0.032425018280629186
3,AZ0070500,"Chandler, AZ",violent,-0.08349324284739391,-0.021830878578326045,0.03236946263878105
4,AZ0070500,"Chandler, AZ",violent,0.0018861775344930175,0.05154658663366018,0.03239179739845754
5,AZ0070500,"Chandler, AZ",violent,0.061378368913264515,0.023853711873138318,0.03236946263878106
6,AZ0070500,"Chandler, AZ",violent,0.0731202394301756,0.005799751516934319,0.032425018280629186
7,AZ0070500,"Chandler, AZ",violent,0.07742077716314569,0.06343508584756942,0.032379507815629996
8,AZ0070500,"Chandler, AZ",violent,0.08304573516707066,0.10359155039474592,0.032425018280629186
9,AZ0070500,"Chandler, AZ",violent,0.05826335062100446,0.06431155701660102,0.03236946263878106
10,AZ0070500,"Chandler, AZ",violent,0.009030746272720444,0.018295963920008276,0.03239179739845754
11,AZ0070500,"Chandler, AZ",violent,-0.02523155287966163,0.003508160242255131,0.03236946263878105
12,AZ0070500,"Chandler, AZ",violent,-0.0478903472037861,-0.048280429955209196,0.032425018280629186
1,AZ0071100,"Gilbert, AZ",violent,-0.08833770097035916,-0.03178557498188656,0.03458186850673368
2,AZ0071100,"Gilbert, AZ",violent,-0.11919255120067358,-0.06834361025734298,0.03465456643138387
3,AZ0071100,"Gilbert, AZ",violent,-0.08349324284739391,-0.08289473874698787,0.03460913929065345
4,AZ0071100,"Gilbert, AZ",violent,0.0018861775344930175,-0.020154197387651084,0.03460399634956452
5,AZ0071100,"Gilbert, AZ",violent,0.061378368913264515,0.06279563710139131,0.03460913929065346
6,AZ0071100,"Gilbert, AZ",violent,0.0731202394301756,0.07181104461124956,0.03465456643138387
7,AZ0071100,"Gilbert, AZ",violent,0.07742077716314569,0.02624416948445375,0.03458186850673368
8,AZ0071100,"Gilbert, AZ",violent,0.08304573516707066,0.01225029324282548,0.03465456643138387
9,AZ0071100,"Gilbert, AZ",violent,0.05826335062100446,0.032342827229903184,0.034609139290653464
10,AZ0071100,"Gilbert, AZ",violent,0.009030746272720444,0.025695602885083896,0.03460399634956452
11,AZ0071100,"Gilbert, AZ",violent,-0.02523155287966163,-0.006702320086873831,0.03460913929065346
12,AZ0071100,"Gilbert, AZ",violent,-0.0478903472037861,-0.02125913309416487,0.03465456643138387
1,AZ0071500,"Goodyear, AZ",violent,-0.08833770097035916,-0.06338675023472798,0.03633926292254684
