date,crime_type,trend_rate,global_rate,city_fitted_rate,seasonal_rate_delta,time_effect_logit,time_effect_rate_delta,global_time_rate,count,population,observed_rate,observed_minus_global_rate,global_residual_rate,remainder_rate
2022-10-01,robbery,40.520297049629505,42.26436716183773,129.03314403826522,1.744070112208229,-0.005432584861161572,-0.22897419425839677,42.035392967579334,12823,120058219,128.16781831487938,85.90345115304166,-0.22897419425839677,-0.22897419425839677
2022-11-01,robbery,40.44806024391439,42.650350075688124,129.71767480126965,2.202289831773732,-0.11461964138614922,-4.6186627347046825,38.03168734098344,11712,120058219,117.06320581017448,74.41285573448636,-4.6186627347046825,-4.6186627347046825
2022-12-01,robbery,40.37228065907797,42.55175446851135,128.80188127130435,2.1794738094333757,-0.10993540037255134,-4.429836993124153,38.12191747538719,11428,120058219,114.22458299169006,71.67282852317871,-4.429836993124153,-4.429836993124153
2023-01-01,robbery,40.28676749364107,39.733393507377066,120.38212181506412,-0.5533739862640124,0.010929181264425785,0.43662052963350045,40.17001403701057,12080,120058219,120.74142129328105,81.00802778590398,0.43662052963350045,0.43662052963350045
2023-02-01,robbery,40.192784656049895,36.14350636607796,109.88776779653259,-4.049278289971937,-0.03861966814757349,-1.3692005625354244,34.77430580354253,10296,120058219,102.91007232082963,66.76656595475167,-1.3692005625354244,-1.3692005625354244
2023-03-01,robbery,40.09966816790267,35.247954189550704,107.09354034220641,-4.85171397835197,0.05639783831933326,2.0449705922657238,37.292924781816424,11230,120058219,112.24554313936642,76.99758894981571,2.0449705922657238,2.0449705922657238
2023-04-01,robbery,39.986430681591635,37.22717526687496,113.07175234306402,-2.7592554147166797,0.0038009313651696823,0.14176277637224105,37.3689380432472,11356,120058219,113.50493213629963,76.27775686942468,0.14176277637224105,0.14176277637224105
2023-05-01,robbery,39.86569230449438,39.49850289318239,120.85831254333704,-0.36718941131198457,0.04542864575633317,1.8356822786270837,41.33418517180948,12620,120058219,126.13880270870919,86.6402998155268,1.8356822786270837,1.8356822786270837
2023-06-01,robbery,39.7283546352155,40.55303537967446,125.34769234785975,0.8246807444589572,0.009800387674316947,0.3993757266970661,40.95241110637153,12471,120058219,124.64952524408179,84.09648986440732,0.3993757266970661,0.3993757266970661
2023-07-01,robbery,39.5822995335629,41.32934527171696,128.16319827704388,1.7470457381540527,0.0586741664672259,2.497427104841373,43.82677237655833,13608,120058219,136.01401166878878,94.68466639707182,2.497427104841373,2.497427104841373
2023-08-01,robbery,39.41679796399142,41.95587783210045,129.98630766733584,2.539079868109015,-0.0020782037146690855,-0.0870992825731089,41.86877854952733,13275,120058219,132.68562646260813,90.72974863050769,-0.0870992825731089,-0.0870992825731089
2023-09-01,robbery,39.23550609391899,41.4886210278593,128.75088347894788,2.2531149339403074,-4.301011938024955e-4,-0.017839852006434443,41.47078117585286,12974,120058219,129.6770860810454,88.18846505318609,-0.017839852006434443,-0.017839852006434443
2023-10-01,robbery,39.0441379401944,40.72467353276954,126.46793815996753,1.6805355925751408,0.024838784193204386,1.0241832615506623,41.748856794320204,13468,120058219,134.61469056108518,93.89001702831564,1.0241832615506623,1.0241832615506623
2023-11-01,robbery,38.829058545865635,40.94320102771022,126.3975613460717,2.114142481844577,-0.03649193715916871,-1.4671158141878344,39.47608521352238,12284,120058219,122.78043205022057,81.83723102251035,-1.4671158141878344,-1.4671158141878344
2023-12-01,robbery,38.60334890374596,40.6873312114734,124.73714276833803,2.083982307727434,0.017691779535468688,0.7262114963604621,41.413542707833855,12822,120058219,128.15782316411008,87.47049195263668,0.7262114963604621,0.7262114963604621
2024-01-01,robbery,38.351181913491615,37.82439404997296,115.82114631863087,-0.5267878635186541,-0.00449501728892401,-0.16963442963347475,37.65475962033948,11698,120058219,116.92327369940412,79.09887964943115,-0.16963442963347475,-0.16963442963347475
2024-02-01,robbery,38.079034939218815,34.24270324309923,105.0303763293522,-3.8363316961195775,-2.087146734931367e-4,-0.007146004962916284,34.23555723813631,10519,120058219,105.13899094238604,70.89628769928682,-0.007146004962916284,-0.007146004962916284
