date,city_id,crime_type,overdispersion_logit_se
2017-01-01,AL0011200,violent,0.12917611229812123
2017-02-01,AL0011200,violent,0.12986628381033846
2017-03-01,AL0011200,violent,0.12979523813631275
2017-04-01,AL0011200,violent,0.12914130578238978
2017-05-01,AL0011200,violent,0.1286782823763328
2017-06-01,AL0011200,violent,0.1280463487742869
2017-07-01,AL0011200,violent,0.1277843830686397
2017-08-01,AL0011200,violent,0.1279397758903755
2017-09-01,AL0011200,violent,0.1282215098394394
2017-10-01,AL0011200,violent,0.1287183763457041
2017-11-01,AL0011200,violent,0.12944565240801215
2017-12-01,AL0011200,violent,0.1283877373109285
2018-01-01,AL0011200,violent,0.12845867313091744
2018-02-01,AL0011200,violent,0.12953129568929037
2018-03-01,AL0011200,violent,0.12971543974791505
2018-04-01,AL0011200,violent,0.1294055103683459
2018-05-01,AL0011200,violent,0.1282177975675638
2018-06-01,AL0011200,violent,0.12801573106988226
2018-07-01,AL0011200,violent,0.12817482826549753
2018-08-01,AL0011200,violent,0.12816581504134897
2018-09-01,AL0011200,violent,0.12887360528105934
2018-10-01,AL0011200,violent,0.12811379859952732
2018-11-01,AL0011200,violent,0.1289155741514979
2018-12-01,AL0011200,violent,0.12786308357118426
2019-01-01,AL0011200,violent,0.12823853622145204
2019-02-01,AL0011200,violent,0.12876729783432497
2019-03-01,AL0011200,violent,0.1286136831301635
2019-04-01,AL0011200,violent,0.12821898232226342
2019-05-01,AL0011200,violent,0.12658037877583087
2019-06-01,AL0011200,violent,0.127455777700151
2019-07-01,AL0011200,violent,0.12627772731937034
2019-08-01,AL0011200,violent,0.12663714219509642
2019-09-01,AL0011200,violent,0.12648804076690293
2019-10-01,AL0011200,violent,0.12700374874317863
2019-11-01,AL0011200,violent,0.12772755790433415
2019-12-01,AL0011200,violent,0.12667297790602497
2020-01-01,AL0011200,violent,0.12653625074443414
2020-02-01,AL0011200,violent,0.12736541160289166
2020-03-01,AL0011200,violent,0.12760404401943776
2020-04-01,AL0011200,violent,0.12842423943232997
2020-05-01,AL0011200,violent,0.12682354693341388
2020-06-01,AL0011200,violent,0.12567566519845466
2020-07-01,AL0011200,violent,0.12593832121686932
2020-08-01,AL0011200,violent,0.12601791806006482
2020-09-01,AL0011200,violent,0.12620596798595027
2020-10-01,AL0011200,violent,0.12640087072828662
2020-11-01,AL0011200,violent,0.12750529228523902
2020-12-01,AL0011200,violent,0.12723674870784266
2021-01-01,AL0011200,violent,0.12638098886337273
2021-02-01,AL0011200,violent,0.12797301837533542
2021-03-01,AL0011200,violent,0.12652402876986465
2021-04-01,AL0011200,violent,0.1272250671363527
2021-05-01,AL0011200,violent,0.12552473590527127
2021-06-01,AL0011200,violent,0.12609374086005484
2021-07-01,AL0011200,violent,0.12571522329943796
2021-08-01,AL0011200,violent,0.1232131659328782
2021-09-01,AL0011200,violent,0.1268272313716855
2021-10-01,AL0011200,violent,0.12634771163070646
2021-11-01,AL0011200,violent,0.1274311852429152
2021-12-01,AL0011200,violent,0.12724739531031692
2022-01-01,AL0011200,violent,0.1269153992050796
2022-02-01,AL0011200,violent,0.12807832319939524
2022-03-01,AL0011200,violent,0.12815834149709857
2022-04-01,AL0011200,violent,0.12779647774802916
2022-05-01,AL0011200,violent,0.12636399356284717
2022-06-01,AL0011200,violent,0.12725890975176601
2022-07-01,AL0011200,violent,0.1266445575630915
2022-08-01,AL0011200,violent,0.1276998296828111
2022-09-01,AL0011200,violent,0.12729460789341718
2022-10-01,AL0011200,violent,0.12801409132859073
2022-11-01,AL0011200,violent,0.12956032843322082
2022-12-01,AL0011200,violent,0.12880921749296156
2023-01-01,AL0011200,violent,0.12832997698254667
2023-02-01,AL0011200,violent,0.12968485532469884
2023-03-01,AL0011200,violent,0.12905608389115633
2023-04-01,AL0011200,violent,0.12899484994118135
2023-05-01,AL0011200,violent,0.12821052266628666
2023-06-01,AL0011200,violent,0.12860945275138244
2023-07-01,AL0011200,violent,0.1275587972680166
2023-08-01,AL0011200,violent,0.1288748009572556
2023-09-01,AL0011200,violent,0.1289529041712825
2023-10-01,AL0011200,violent,0.12885963661536737
2023-11-01,AL0011200,violent,0.12975805424063247
2023-12-01,AL0011200,violent,0.1293128297676256
2024-01-01,AL0011200,violent,0.12958083219199523
2024-02-01,AL0011200,violent,0.1299513644081973
2024-03-01,AL0011200,violent,0.12969307559706797
2024-04-01,AL0011200,violent,0.1299487762417454
2024-05-01,AL0011200,violent,0.1294585687609619
2024-06-01,AL0011200,violent,0.12952167008966234
2024-07-01,AL0011200,violent,0.1288841237817156
2024-08-01,AL0011200,violent,0.1288531212426393
2024-09-01,AL0011200,violent,0.12938994520402353
2024-10-01,AL0011200,violent,0.1298471422433096
2024-11-01,AL0011200,violent,0.13019471397594626
2024-12-01,AL0011200,violent,0.13032064766842552
2025-01-01,AL0011200,violent,0.13018222899255794
2025-02-01,AL0011200,violent,0.13095259817926697
2025-03-01,AL0011200,violent,0.13040595075171105
2025-04-01,AL0011200,violent,0.13032108562156344
2025-05-01,AL0011200,violent,0.12944388065398588
