date,city_id,crime_type,overdispersion_logit_se
2017-01-01,AL0011200,rape,0.13332262783026605
2017-02-01,AL0011200,rape,0.13356350458191096
2017-03-01,AL0011200,rape,0.13338779855619842
2017-04-01,AL0011200,rape,0.1333762812121695
2017-05-01,AL0011200,rape,0.13316256947394614
2017-06-01,AL0011200,rape,0.1332083752966743
2017-07-01,AL0011200,rape,0.13322995380573538
2017-08-01,AL0011200,rape,0.1332161136023011
2017-09-01,AL0011200,rape,0.1331795505150651
2017-10-01,AL0011200,rape,0.13315765532172014
2017-11-01,AL0011200,rape,0.13336971085894245
2017-12-01,AL0011200,rape,0.133426060865191
2018-01-01,AL0011200,rape,0.13299920773272106
2018-02-01,AL0011200,rape,0.13334547784627823
2018-03-01,AL0011200,rape,0.13323512100873358
2018-04-01,AL0011200,rape,0.13328293550554474
2018-05-01,AL0011200,rape,0.13300728056210132
2018-06-01,AL0011200,rape,0.13311323408345732
2018-07-01,AL0011200,rape,0.13315643007615063
2018-08-01,AL0011200,rape,0.13309194710833652
2018-09-01,AL0011200,rape,0.13317253226304865
2018-10-01,AL0011200,rape,0.13307997886450962
2018-11-01,AL0011200,rape,0.13335662579380522
2018-12-01,AL0011200,rape,0.13329072050860608
2019-01-01,AL0011200,rape,0.1332067821271172
2019-02-01,AL0011200,rape,0.13339751795912144
2019-03-01,AL0011200,rape,0.13335743594267788
2019-04-01,AL0011200,rape,0.13327247074781703
2019-05-01,AL0011200,rape,0.13315898160082143
2019-06-01,AL0011200,rape,0.13321632024939023
2019-07-01,AL0011200,rape,0.13320048331422057
2019-08-01,AL0011200,rape,0.1332498435556858
2019-09-01,AL0011200,rape,0.13323965680209748
2019-10-01,AL0011200,rape,0.13328987297003467
2019-11-01,AL0011200,rape,0.13348017795099043
2019-12-01,AL0011200,rape,0.13347993062092237
2020-01-01,AL0011200,rape,0.13318978967076842
2020-02-01,AL0011200,rape,0.13352346721069724
2020-03-01,AL0011200,rape,0.1336213416758024
2020-04-01,AL0011200,rape,0.13390723103143082
2020-05-01,AL0011200,rape,0.13367717872810198
2020-06-01,AL0011200,rape,0.13358023704720667
2020-07-01,AL0011200,rape,0.13351531906602293
2020-08-01,AL0011200,rape,0.13349885979652068
2020-09-01,AL0011200,rape,0.13356218992510702
2020-10-01,AL0011200,rape,0.1335608618033353
2020-11-01,AL0011200,rape,0.13367878731182872
2020-12-01,AL0011200,rape,0.13377780111786597
2021-01-01,AL0011200,rape,0.1335290326711142
2021-02-01,AL0011200,rape,0.1336998489823764
2021-03-01,AL0011200,rape,0.13344447881875185
2021-04-01,AL0011200,rape,0.13350117799143776
2021-05-01,AL0011200,rape,0.1334272108835567
2021-06-01,AL0011200,rape,0.13339544086551394
2021-07-01,AL0011200,rape,0.13345168605604504
2021-08-01,AL0011200,rape,0.13337051210095166
2021-09-01,AL0011200,rape,0.13348927815880365
2021-10-01,AL0011200,rape,0.13337506807151273
2021-11-01,AL0011200,rape,0.13347897838251577
2021-12-01,AL0011200,rape,0.1336141706568068
2022-01-01,AL0011200,rape,0.1334899528635809
2022-02-01,AL0011200,rape,0.13356580947392843
2022-03-01,AL0011200,rape,0.13342754854662983
2022-04-01,AL0011200,rape,0.13355035427291304
2022-05-01,AL0011200,rape,0.13340004224258414
2022-06-01,AL0011200,rape,0.13346733533184907
2022-07-01,AL0011200,rape,0.13345134423499044
2022-08-01,AL0011200,rape,0.1334265031661974
2022-09-01,AL0011200,rape,0.1334391780475174
2022-10-01,AL0011200,rape,0.13348104334748054
2022-11-01,AL0011200,rape,0.13373716442449815
2022-12-01,AL0011200,rape,0.13368934442786018
2023-01-01,AL0011200,rape,0.13352550718186243
2023-02-01,AL0011200,rape,0.13371094347159387
2023-03-01,AL0011200,rape,0.13363952963088271
2023-04-01,AL0011200,rape,0.13361296100802053
2023-05-01,AL0011200,rape,0.1335502950345293
2023-06-01,AL0011200,rape,0.13364103847820225
2023-07-01,AL0011200,rape,0.13360477573063048
2023-08-01,AL0011200,rape,0.1336332303996924
2023-09-01,AL0011200,rape,0.13369747004492766
2023-10-01,AL0011200,rape,0.13370029621560994
2023-11-01,AL0011200,rape,0.13386657849095718
2023-12-01,AL0011200,rape,0.13388234165837817
2024-01-01,AL0011200,rape,0.1337695694376641
2024-02-01,AL0011200,rape,0.1338141400445537
2024-03-01,AL0011200,rape,0.13374680831722166
2024-04-01,AL0011200,rape,0.1337687352000545
2024-05-01,AL0011200,rape,0.13369288413139138
2024-06-01,AL0011200,rape,0.1337483566702898
2024-07-01,AL0011200,rape,0.13372416156510183
2024-08-01,AL0011200,rape,0.13373064413522792
2024-09-01,AL0011200,rape,0.13376565534143514
2024-10-01,AL0011200,rape,0.13375442877082205
2024-11-01,AL0011200,rape,0.1338664372686859
2024-12-01,AL0011200,rape,0.13391851376868055
2025-01-01,AL0011200,rape,0.13381286450293636
2025-02-01,AL0011200,rape,0.13392240927655985
2025-03-01,AL0011200,rape,0.1337681460019843
2025-04-01,AL0011200,rape,0.13377142186487526
2025-05-01,AL0011200,rape,0.133666257894795
2025-06-01,AL0011200,rape,0.13370232201859242
2025-07-01,AL0011200,rape,0.13373005818140107
2025-08-01,AL0011200,rape,0.1337208045473834
2025-09-01,AL0011200,rape,0.13369918373008305
2025-10-01,AL0011200,rape,0.13374245617836758
2025-11-01,AL0011200,rape,0.13381074578663354
2025-12-01,AL0011200,rape,0.1338581344940564
2026-01-01,AL0011200,rape,0.13379981715465095
2026-02-01,AL0011200,rape,0.13386090492286723
2026-03-01,AL0011200,rape,0.13375461116109477
2026-04-01,AL0011200,rape,0.1337262641521856
2026-05-01,AL0011200,rape,0.13377844848259596
2017-01-01,AR0040100,rape,0.13250470597569966
2017-02-01,AR0040100,rape,0.13294247892830682
2017-03-01,AR0040100,rape,0.13278156632011215
2017-04-01,AR0040100,rape,0.13261143686243707
2017-05-01,AR0040100,rape,0.13240023596409875
2017-06-01,AR0040100,rape,0.13256268159157428
2017-07-01,AR0040100,rape,0.13243261118073854
2017-08-01,AR0040100,rape,0.13249936000141826
2017-09-01,AR0040100,rape,0.13257321106467793
2017-10-01,AR0040100,rape,0.1325314171124319
2017-11-01,AR0040100,rape,0.13267251582479203
2017-12-01,AR0040100,rape,0.13285794566878817
2018-01-01,AR0040100,rape,0.1322274151176999
2018-02-01,AR0040100,rape,0.13280811241554813
2018-03-01,AR0040100,rape,0.13259667728269725
2018-04-01,AR0040100,rape,0.13260052085356405
2018-05-01,AR0040100,rape,0.13225342817966876
2018-06-01,AR0040100,rape,0.1323508909824596
2018-07-01,AR0040100,rape,0.13231364684446548
2018-08-01,AR0040100,rape,0.13233900787713804
2018-09-01,AR0040100,rape,0.13239574015998165
2018-10-01,AR0040100,rape,0.13222807833135705
2018-11-01,AR0040100,rape,0.1326130828861543
2018-12-01,AR0040100,rape,0.13264714643017547
2019-01-01,AR0040100,rape,0.13242696775430748
2019-02-01,AR0040100,rape,0.13273386194240383
2019-03-01,AR0040100,rape,0.13251972151269972
2019-04-01,AR0040100,rape,0.132432908285967
2019-05-01,AR0040100,rape,0.13212947900421246
2019-06-01,AR0040100,rape,0.1322206171359088
2019-07-01,AR0040100,rape,0.13230518810800185
2019-08-01,AR0040100,rape,0.1320514022754807
2019-09-01,AR0040100,rape,0.1320433963875979
2019-10-01,AR0040100,rape,0.1322515010759398
2019-11-01,AR0040100,rape,0.1324134275671117
2019-12-01,AR0040100,rape,0.13253337099363158
2020-01-01,AR0040100,rape,0.13205691758787086
2020-02-01,AR0040100,rape,0.13240573476356887
2020-03-01,AR0040100,rape,0.1325199414129681
2020-04-01,AR0040100,rape,0.13298796908155935
2020-05-01,AR0040100,rape,0.13245388864963756
2020-06-01,AR0040100,rape,0.1322691787654462
2020-07-01,AR0040100,rape,0.13216492698292534
2020-08-01,AR0040100,rape,0.13200177347322262
2020-09-01,AR0040100,rape,0.13213260522976117
2020-10-01,AR0040100,rape,0.13220038338522247
2020-11-01,AR0040100,rape,0.13246487892287723
2020-12-01,AR0040100,rape,0.132612352422384
2021-01-01,AR0040100,rape,0.13217596149118663
2021-02-01,AR0040100,rape,0.13251676005542884
2021-03-01,AR0040100,rape,0.13189974798843723
2021-04-01,AR0040100,rape,0.1320258621105462
2021-05-01,AR0040100,rape,0.13174553248921378
2021-06-01,AR0040100,rape,0.13162929840003756
2021-07-01,AR0040100,rape,0.13172311661995031
2021-08-01,AR0040100,rape,0.13187121154789888
2021-09-01,AR0040100,rape,0.1316230486650135
2021-10-01,AR0040100,rape,0.1316189776750295
2021-11-01,AR0040100,rape,0.1320317491430897
2021-12-01,AR0040100,rape,0.13224733947125716
